,0,1,2,3,4
50,0.3333333333333333,0.672222222222222,0.672222222222222,0.672222222222222,0.672222222222222
100,0.7120642930567238,0.6440886699507389,0.6440886699507389,0.6440886699507389,0.6440886699507389
103,0.5183702791461412,0.8200073939638367,0.8200073939638367,0.8200073939638367,0.8200073939638367
206,0.68322308843216,0.688085921578218,0.6954765222739077,0.6954765222739077,0.6954765222739077
309,0.6527839858898004,0.7011750445977345,0.7021292547608337,0.7021292547608337,0.7021292547608337
412,0.6895418125504983,0.6724868704551575,0.6399809108448141,0.6870890453970185,0.6870890453970185
515,0.6503901100552639,0.557373874434802,0.6203534249673297,0.6435990999209389,0.6435990999209389
618,0.627538077635925,0.6708083537829134,0.6604334275567152,0.6483315670769815,0.7228940362858685
721,0.6551902895251285,0.6436575966540241,0.6697430160876151,0.6924253840520515,0.6254229473422495
