,0,1,2,3,4
38,0.9666666666666667,0.9360269360269361,0.9360269360269361,0.9360269360269361,0.9360269360269361
50,0.975,0.9380952380952381,0.9380952380952381,0.9380952380952381,0.9380952380952381
77,0.96875,0.9540816326530613,0.9517345399698343,0.9517345399698343,0.9517345399698343
100,0.9625,0.9333333333333332,0.9560439560439561,0.9560439560439561,0.9560439560439561
116,0.9677018633540373,0.9316770186335402,0.9400252525252525,0.9400252525252525,0.9400252525252525
154,0.9654548742991499,0.9582202930005427,0.9551005747126434,0.9560283687943262,0.9560283687943262
193,0.962923007040654,0.9806382012264366,0.9848398818987055,0.9515254237288137,0.9515254237288137
232,0.9767080745341614,0.975,0.9656832298136646,0.951417648932781,0.951417648932781
270,0.9572520852641334,0.9542979610750696,0.9753243744207601,0.9879518072289156,0.973389355742297
