,test,train
0.1,0.011266000000432541,32.16071599999941
0.2,0.01934499999970285,25.557646999999633
0.3,0.03110999999989872,19.597430000000713
0.4,0.03185300000041025,14.447826999999961
0.5,0.02952000000004773,10.507531999999628
0.6,0.0364690000005794,6.832676999999421
0.7,0.03329699999994773,4.191261999999369
0.8,0.021931999999651453,2.2451529999998456
0.9,0.012809000000743254,1.0161459999999352
