mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_Boost__n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.05199837684631348,0.0009570598602294921,0.4963182535898479,0.5437329669779416,1,{'Boost__n_estimators': 1},8,0.5592091124006018,0.5670086584065078,0.5089279318002723,0.548350892436914,0.432310695608568,0.5109016829446937,0.44931943439291866,0.5436941505808077,0.5318854657178453,0.5487094505207848,0.004366034556896183,9.357647071520778e-05,0.04837768688891496,0.01825235959244245
0.10161876678466797,0.0009737968444824219,0.5006518185307254,0.5361771217876878,2,{'Boost__n_estimators': 2},7,0.5592091124006018,0.5670086584065078,0.5089279318002723,0.548350892436914,0.4538738448312917,0.47312245699342476,0.44931943439291866,0.5436941505808077,0.5318854657178453,0.5487094505207848,0.0038810029019063674,5.997345310126365e-05,0.04313124497013602,0.03252150082565526
0.25621442794799804,0.0011709213256835937,0.5317837267545102,0.5944202401715206,5,{'Boost__n_estimators': 5},2,0.5506841464288273,0.5799879133212467,0.5097517730496455,0.6044495130516636,0.5206945339924064,0.5698451289849139,0.5036046317430272,0.6009551318016167,0.5745308097125147,0.6168635136981622,0.0036929399855446755,8.152939364368808e-06,0.026721038017522965,0.017083441092826366
0.5094066619873047,0.001454782485961914,0.5320212617383464,0.6297468597833256,10,{'Boost__n_estimators': 10},1,0.5687817895264704,0.6320984869371967,0.49922988752776,0.6371977285955781,0.5060265778350885,0.6403990274958017,0.505239937649613,0.6166276467567716,0.5812833020109663,0.6224114091312799,0.0192278573311774,3.7269148145545715e-05,0.035311017015407585,0.008949154820513951
1.0023239612579347,0.0020977020263671874,0.5069285754944192,0.6767026879716056,20,{'Boost__n_estimators': 20},6,0.5418457625904435,0.6728784954591407,0.4579840962819686,0.7053969527087807,0.4917168135253242,0.6800525241385457,0.48028122622427566,0.6933181419073338,0.5633755892007049,0.6318673256442268,0.10994908776642003,0.0003149905782647851,0.039311080873297974,0.025041923664297305
1.2597694396972656,0.0023096084594726564,0.5102222399385046,0.6880554586067653,30,{'Boost__n_estimators': 30},5,0.5418457625904435,0.6728784954591407,0.47145210974998214,0.6997811030069094,0.4917168135253242,0.6800525241385457,0.4777296850934326,0.7243057702168176,0.5689033417563519,0.663259400212413,0.30394504748598855,0.0003493758036577011,0.0382625552442011,0.021729277534274477
1.3678811550140382,0.0025733470916748046,0.513598003171342,0.691385438048653,40,{'Boost__n_estimators': 40},3,0.5418457625904435,0.6728784954591407,0.47145210974998214,0.6997811030069094,0.4917168135253242,0.6800525241385457,0.4777296850934326,0.7243057702168176,0.5859476365103834,0.6799092974218514,0.4408491534984218,0.00044690112593848364,0.04366178960979277,0.018745021341919705
1.4720834732055663,0.0024767398834228517,0.513598003171342,0.691385438048653,50,{'Boost__n_estimators': 50},3,0.5418457625904435,0.6728784954591407,0.47145210974998214,0.6997811030069094,0.4917168135253242,0.6800525241385457,0.4777296850934326,0.7243057702168176,0.5859476365103834,0.6799092974218514,0.5501429976857414,0.0005378998629299124,0.04366178960979277,0.018745021341919705
