,0,1,2,3,4
38,0.5202898550724635,0.37373737373737376,0.37373737373737376,0.37373737373737376,0.37373737373737376
50,0.43333333333333335,0.4,0.4,0.4,0.4
77,0.7461805555555555,0.5408163265306122,0.5708898944193066,0.5708898944193066,0.5708898944193066
100,0.5583333333333332,0.6958333333333332,0.7,0.7,0.7
116,0.6195652173913044,0.5012422360248449,0.7998737373737373,0.7998737373737373,0.7998737373737373
154,0.6782419967444385,0.8143425574244889,0.6657686781609197,0.6539007092198582,0.6539007092198582
193,0.7945151033386328,0.669940949352714,0.6279241426300249,0.6608474576271186,0.6608474576271186
232,0.8290372670807454,0.6622670807453417,0.8290372670807453,0.6505256451099074,0.6505256451099074
270,0.9001390176088973,0.827328544949027,0.8429680259499538,0.8772590361445783,0.8855042016806723
