mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_MLP__max_iter,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.002613258361816406,0.0007305145263671875,0.4988632392723641,0.500222091571185,1,{'MLP__max_iter': 1},22,0.5559465165376498,0.5008516360376513,0.501759324419423,0.5024652622142537,0.46023926812104154,0.4981174361272972,0.5010775862068967,0.500891861761427,0.47470238095238065,0.49878426171529605,0.0007334041558876026,9.112693694605441e-05,0.032783088548290665,0.0015731282280152799
0.002772617340087891,0.000659322738647461,0.5634880478075575,0.5628247593094808,2,{'MLP__max_iter': 2},21,0.586558761435609,0.564634692962797,0.570021111893033,0.5619004930524429,0.5387051372273047,0.5662483191393993,0.5287356321839082,0.5652173913043478,0.5937499999999997,0.5561229000884172,0.00042433913657379354,0.00011030817352489137,0.02568680410147161,0.0036466558580198595
0.003695774078369141,0.0006387710571289062,0.6858530768629291,0.6885420969134781,4,{'MLP__max_iter': 4},20,0.7262491203377908,0.6922008068130883,0.686136523574947,0.6851187808157776,0.6783954961294862,0.6860824742268041,0.663793103448276,0.6843924191750278,0.6741071428571426,0.694916003536693,0.000177427409471081,3.9781024069673125e-05,0.021541665557459313,0.004219040316696091
0.006294727325439453,0.0006713390350341797,0.8474864997232967,0.85167709761297,8,{'MLP__max_iter': 8},19,0.8047149894440541,0.8626176602420439,0.8698099929627026,0.8436127297176155,0.8423645320197044,0.8531151949798295,0.8477011494252874,0.8578595317725752,0.8735119047619045,0.8411803713527851,0.00023652733278834717,5.6352872778523564e-05,0.024646862315867744,0.008187818006624107
0.011493396759033204,0.000836181640625,0.9227710374892182,0.9256314883795215,16,{'MLP__max_iter': 16},18,0.9349049964813512,0.9222097714029582,0.962350457424349,0.9170551322277005,0.9074595355383533,0.9291349170775435,0.9066091954022988,0.9267558528428091,0.9017857142857142,0.9330017683465959,0.0007752507238951497,0.00024157256595943094,0.02304595989614316,0.005533918445226035
0.020739078521728516,0.0006175518035888671,0.9523589229418935,0.9596654884294569,32,{'MLP__max_iter': 32},17,0.9725545390570022,0.9499103541012998,0.989795918367347,0.9516808606006275,0.941942294159043,0.9619901389511428,0.9515086206896551,0.9613154960981047,0.9047619047619048,0.9734305923961095,0.0001411857574832703,1.6077546118449916e-05,0.028837416418154325,0.008444187822314632
0.042098045349121094,0.0007790565490722656,0.9634381396682347,0.9650000832256354,64,{'MLP__max_iter': 64},2,1.0,0.9568354997758852,0.989795918367347,0.9594128193635141,0.9591836734693877,0.9645674585387718,0.9619252873563218,0.9638795986622074,0.9047619047619048,0.9803050397877984,0.0019654674293191196,0.00012271815365919703,0.03301028250077277,0.008167769408096203
0.0818547248840332,0.0008178234100341796,0.9634699620737539,0.9715631973862393,128,{'MLP__max_iter': 128},1,0.9827586206896552,0.9637606454504707,0.989795918367347,0.9689152846257281,0.9591836734693877,0.9689152846257283,0.9619252873563218,0.973355629877369,0.9226190476190477,0.9828691423519009,0.0015026024450620985,0.00011415250516129135,0.023378903348057044,0.006417786323752899
0.16917166709899903,0.0008182048797607422,0.9572186967542966,0.9670274854642464,256,{'MLP__max_iter': 256},3,0.9827586206896552,0.9619901389511428,0.9725545390570022,0.9602196324518152,0.9521463757916961,0.9671447781264007,0.9551005747126436,0.9646599777034559,0.9226190476190477,0.9811229000884173,0.006766905296506087,8.793314200938335e-05,0.020495017316320783,0.007429956749877278
0.29259552955627444,0.0005559921264648438,0.9551620601461649,0.9652958512813379,512,{'MLP__max_iter': 512},4,0.9725545390570022,0.9576423128641864,0.9725545390570022,0.9602196324518152,0.9521463757916961,0.9671447781264007,0.9551005747126436,0.9646599777034559,0.9226190476190477,0.976812555260831,0.005039503076129711,3.362395167743349e-05,0.01821398867430601,0.006645328948136856
0.30048480033874514,0.0006128311157226563,0.9551620601461649,0.9652958512813379,1024,{'MLP__max_iter': 1024},4,0.9725545390570022,0.9576423128641864,0.9725545390570022,0.9602196324518152,0.9521463757916961,0.9671447781264007,0.9551005747126436,0.9646599777034559,0.9226190476190477,0.976812555260831,0.006254596927858063,0.00013224806721755464,0.01821398867430601,0.006645328948136856
0.2884998321533203,0.000544595718383789,0.9551620601461649,0.9652958512813379,2048,{'MLP__max_iter': 2048},4,0.9725545390570022,0.9576423128641864,0.9725545390570022,0.9602196324518152,0.9521463757916961,0.9671447781264007,0.9551005747126436,0.9646599777034559,0.9226190476190477,0.976812555260831,0.003671425023172128,8.669261484175336e-06,0.01821398867430601,0.006645328948136856
0.2894782543182373,0.0005389213562011719,0.9551620601461649,0.9652958512813379,2100,{'MLP__max_iter': 2100},4,0.9725545390570022,0.9576423128641864,0.9725545390570022,0.9602196324518152,0.9521463757916961,0.9671447781264007,0.9551005747126436,0.9646599777034559,0.9226190476190477,0.976812555260831,0.001952103068291016,3.0517578125e-06,0.01821398867430601,0.006645328948136856
0.29120941162109376,0.0006068706512451172,0.9551620601461649,0.9652958512813379,2200,{'MLP__max_iter': 2200},4,0.9725545390570022,0.9576423128641864,0.9725545390570022,0.9602196324518152,0.9521463757916961,0.9671447781264007,0.9551005747126436,0.9646599777034559,0.9226190476190477,0.976812555260831,0.0034432048046858003,0.00013458948201164073,0.01821398867430601,0.006645328948136856
