,0,1,2,3,4
50,0.711111111111111,0.8777777777777778,0.8777777777777778,0.8777777777777778,0.8777777777777778
100,0.8800392486683488,0.876655719759168,0.876655719759168,0.876655719759168,0.876655719759168
103,0.8773091133004925,0.846323183437521,0.846323183437521,0.846323183437521,0.846323183437521
206,0.8572394151770479,0.8214994157767451,0.8292671756724044,0.8292671756724044,0.8292671756724044
309,0.8270601200279735,0.8394669480115919,0.8438296596191333,0.8438296596191333,0.8438296596191333
412,0.7198671334949278,0.6945506777987253,0.6934254503953697,0.6943208527070799,0.6943208527070799
515,0.7159818449607744,0.6382688588976725,0.688524996099615,0.6676701331873746,0.6676701331873746
618,0.6327255407490241,0.640025264291409,0.6685148945422917,0.6761919965942953,0.6886554127924654
721,0.6192083280495928,0.6359234991228659,0.6330905661612429,0.6434127652593356,0.592568621249101
