mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_KNN__metric,param_KNN__n_neighbors,param_KNN__weights,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.0016153812408447265,0.0014569759368896484,0.9453116618205689,0.9415084666231515,manhattan,19,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 19, 'KNN__weights': 'uniform'}",52,0.9482758620689655,0.944598834603317,0.9725545390570022,0.936709995517705,0.962350457424349,0.936709995517705,0.9551005747126436,0.9385730211817168,0.8869047619047619,0.9509504862953139,0.001197468364288622,0.0003127103027823804,0.029981136132282163,0.005538404094711464
0.0011869430541992187,0.0015488147735595703,0.9488184909087934,1.0,manhattan,19,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 19, 'KNN__weights': 'distance'}",38,0.9482758620689655,1.0,0.9725545390570022,1.0,0.962350457424349,1.0,0.9551005747126436,1.0,0.9047619047619048,1.0,0.00020174706862241003,0.00015456420336437793,0.023228142206747703,0.0
0.001239013671875,0.0013587474822998047,0.9418366551378639,0.9423780318405427,manhattan,22,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 22, 'KNN__weights': 'uniform'}",70,0.9310344827586208,0.944598834603317,0.9725545390570022,0.936709995517705,0.962350457424349,0.9410578216046616,0.9551005747126436,0.9385730211817168,0.8869047619047619,0.9509504862953139,6.999628412112551e-05,2.7235709624792233e-05,0.030431982014255704,0.005035208778749572
0.0013514518737792968,0.0014964103698730468,0.9453116618205689,1.0,manhattan,22,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 22, 'KNN__weights': 'distance'}",52,0.9482758620689655,1.0,0.9725545390570022,1.0,0.962350457424349,1.0,0.9551005747126436,1.0,0.8869047619047619,1.0,0.0001824651265100852,0.0001607979883095184,0.029981136132282163,0.0
0.0011078357696533204,0.001405954360961914,0.9418366551378639,0.9362985715706778,manhattan,25,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 25, 'KNN__weights': 'uniform'}",70,0.9310344827586208,0.9402510085163605,0.9725545390570022,0.9280143433437921,0.962350457424349,0.9323621694307485,0.9551005747126436,0.9342251950947603,0.8869047619047619,0.9466401414677277,0.00013518805218088446,7.129265690627175e-05,0.030431982014255704,0.006496035943226055
0.0011263847351074218,0.0015532016754150391,0.9453116618205689,1.0,manhattan,25,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 25, 'KNN__weights': 'distance'}",52,0.9482758620689655,1.0,0.9725545390570022,1.0,0.962350457424349,1.0,0.9551005747126436,1.0,0.8869047619047619,1.0,0.00018144682079359787,0.00023275752714331044,0.029981136132282163,0.0
0.0011956214904785157,0.001589059829711914,0.9383298260496393,0.9371681367880692,manhattan,28,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 28, 'KNN__weights': 'uniform'}",83,0.9310344827586208,0.9402510085163605,0.9725545390570022,0.9323621694307487,0.962350457424349,0.9323621694307485,0.9551005747126436,0.9342251950947603,0.8690476190476187,0.9466401414677277,0.00017849553052376333,0.00026292525903303456,0.03690126216253507,0.005551189440724363
0.0012530803680419922,0.0016355037689208985,0.9383298260496393,1.0,manhattan,28,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 28, 'KNN__weights': 'distance'}",83,0.9310344827586208,1.0,0.9725545390570022,1.0,0.962350457424349,1.0,0.9551005747126436,1.0,0.8690476190476187,1.0,4.5991036606334806e-05,0.0001056446041134299,0.03690126216253507,0.0
0.0010560989379882813,0.00151214599609375,0.9348993707346611,0.9328203107011126,manhattan,31,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 31, 'KNN__weights': 'uniform'}",85,0.9310344827586208,0.9359031824294038,0.9725545390570022,0.9280143433437921,0.962350457424349,0.9236665172568354,0.9378591954022986,0.9298773690078039,0.8690476190476187,0.9466401414677277,4.7707218100327236e-05,0.00011221414021058935,0.03597246584595605,0.007950370846461394
0.0010049819946289062,0.0014438152313232422,0.9348993707346611,1.0,manhattan,31,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 31, 'KNN__weights': 'distance'}",85,0.9310344827586208,1.0,0.9725545390570022,1.0,0.962350457424349,1.0,0.9378591954022986,1.0,0.8690476190476187,1.0,0.00010579085592877869,3.985012319902712e-05,0.03597246584595605,0.0
0.001035928726196289,0.001495695114135742,0.9314243640519558,0.9336898759185038,manhattan,34,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 34, 'KNN__weights': 'uniform'}",92,0.9310344827586208,0.9359031824294038,0.9553131597466572,0.9280143433437921,0.962350457424349,0.9280143433437918,0.9378591954022986,0.9298773690078039,0.8690476190476187,0.9466401414677277,0.00010881210813181827,0.00014630453486950252,0.03286567529808393,0.007093189021363693
0.001041269302368164,0.0015324115753173827,0.9314243640519558,1.0,manhattan,34,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 34, 'KNN__weights': 'distance'}",92,0.9310344827586208,1.0,0.9553131597466572,1.0,0.962350457424349,1.0,0.9378591954022986,1.0,0.8690476190476187,1.0,9.63443076639448e-05,0.00012156454377892409,0.03286567529808393,0.0
0.0013171195983886718,0.002069091796875,0.9334700143534201,0.9298575137490731,manhattan,37,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 37, 'KNN__weights': 'uniform'}",87,0.9310344827586208,0.9315553563424473,0.9553131597466572,0.919318691169879,0.962350457424349,0.9218960107575077,0.9378591954022986,0.9298773690078039,0.8794642857142857,0.9466401414677277,0.0001928121341412172,9.933132632427309e-05,0.029018524609379336,0.009581147823581106
0.0013185501098632812,0.0017543315887451171,0.9314243640519558,1.0,manhattan,37,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 37, 'KNN__weights': 'distance'}",92,0.9310344827586208,1.0,0.9553131597466572,1.0,0.962350457424349,1.0,0.9378591954022986,1.0,0.8690476190476187,1.0,0.00011551871992964525,6.157616661124434e-05,0.03286567529808393,0.0
0.001213216781616211,0.001563882827758789,0.9334700143534201,0.9295082652963764,manhattan,40,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 40, 'KNN__weights': 'uniform'}",87,0.9310344827586208,0.9272075302554907,0.9553131597466572,0.9280143433437921,0.962350457424349,0.9175481846705511,0.9378591954022986,0.9324414715719062,0.8794642857142857,0.9423297966401415,6.111196066491978e-05,8.221447016446751e-05,0.029018524609379336,0.008044427613683548
0.0011205196380615235,0.0017293930053710938,0.9334700143534201,1.0,manhattan,40,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 40, 'KNN__weights': 'distance'}",87,0.9310344827586208,1.0,0.9553131597466572,1.0,0.962350457424349,1.0,0.9378591954022986,1.0,0.8794642857142857,1.0,0.00011007064630880027,0.00010411175635495045,0.029018524609379336,0.0
0.0011094093322753906,0.0016267776489257812,0.9264881785824906,0.9274150335617282,manhattan,43,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 43, 'KNN__weights': 'uniform'}",96,0.9310344827586208,0.9297848498431197,0.9553131597466572,0.919318691169879,0.9451090781140044,0.9175481846705511,0.9378591954022986,0.9280936454849498,0.8616071428571426,0.9423297966401415,9.16975832528347e-05,5.9274790718597744e-05,0.03307450454659084,0.008847962117939529
0.0015523433685302734,0.0018402099609375,0.9334700143534201,1.0,manhattan,43,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 43, 'KNN__weights': 'distance'}",87,0.9310344827586208,1.0,0.9553131597466572,1.0,0.962350457424349,1.0,0.9378591954022986,1.0,0.8794642857142857,1.0,0.00019561706113644354,0.00018690676057195478,0.029018524609379336,0.0
0.0011084556579589843,0.0018035888671875,0.9264881785824906,0.9291541639965109,manhattan,46,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 46, 'KNN__weights': 'uniform'}",96,0.9310344827586208,0.9297848498431197,0.9553131597466572,0.9236665172568356,0.9451090781140044,0.9218960107575077,0.9378591954022986,0.9280936454849498,0.8616071428571426,0.9423297966401415,0.00013617724577261913,0.0002762597712052159,0.03307450454659084,0.0071821280257414275
0.0011548042297363282,0.0016745567321777345,0.9334700143534201,1.0,manhattan,46,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 46, 'KNN__weights': 'distance'}",87,0.9310344827586208,1.0,0.9553131597466572,1.0,0.962350457424349,1.0,0.9378591954022986,1.0,0.8794642857142857,1.0,0.00010934559143194975,0.0001187554877123032,0.029018524609379336,0.0
0.0012265682220458985,0.0016812324523925782,0.9264881785824906,0.9265454683443369,manhattan,49,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 49, 'KNN__weights': 'uniform'}",96,0.9310344827586208,0.9297848498431197,0.9553131597466572,0.919318691169879,0.9451090781140044,0.9175481846705511,0.9378591954022986,0.9237458193979933,0.8616071428571426,0.9423297966401415,0.0002508274318870107,0.0001805331300005744,0.03307450454659084,0.008951581628997141
0.0011466503143310546,0.0017432212829589845,0.9299631852651956,1.0,manhattan,49,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 49, 'KNN__weights': 'distance'}",95,0.9310344827586208,1.0,0.9553131597466572,1.0,0.962350457424349,1.0,0.9378591954022986,1.0,0.8616071428571426,1.0,0.0003200283484270844,0.00010967602931587407,0.03565356347548022,0.0
0.001286792755126953,0.0010651588439941407,0.9177584403626905,1.0,euclidean,1,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 1, 'KNN__weights': 'uniform'}",101,0.9004222378606617,1.0,0.9380717804363125,1.0,0.9349049964813512,1.0,0.9102011494252873,1.0,0.9047619047619048,1.0,0.00021498569085836607,5.7540356968128086e-05,0.015733149055968773,0.0
0.0010816574096679688,0.0010977745056152343,0.9177584403626905,1.0,euclidean,1,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 1, 'KNN__weights': 'distance'}",101,0.9004222378606617,1.0,0.9380717804363125,1.0,0.9349049964813512,1.0,0.9102011494252873,1.0,0.9047619047619048,1.0,0.00012407843455589177,5.818792867464604e-05,0.015733149055968773,0.0
0.001018190383911133,0.0011156082153320312,0.9600554369034435,0.9698633732301177,euclidean,4,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 4, 'KNN__weights': 'uniform'}",4,0.9725545390570022,0.9681084715374272,0.989795918367347,0.9594128193635141,0.9591836734693877,0.9732631107126849,0.9551005747126436,0.9682274247491639,0.9226190476190477,0.9803050397877984,9.663015302123547e-05,0.00010788385644002953,0.022136460785228053,0.006863770085809783
0.0011572837829589844,0.0010692119598388673,0.9461999615403497,1.0,euclidean,4,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 4, 'KNN__weights': 'distance'}",46,0.9553131597466574,1.0,0.9553131597466572,1.0,0.9591836734693877,1.0,0.9378591954022986,1.0,0.9226190476190477,1.0,0.00019377549770300225,1.2387307964590998e-05,0.013802045999782731,0.0
0.0012091636657714845,0.0011363983154296874,0.9606491520692747,0.9625257930115036,euclidean,7,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 7, 'KNN__weights': 'uniform'}",2,0.9725545390570022,0.9550649932765576,0.9725545390570022,0.9558718063648587,0.962350457424349,0.9645674585387719,0.9723419540229883,0.9603121516164995,0.9226190476190477,0.976812555260831,0.00017200849458675263,4.983589368404012e-05,0.019207990395601532,0.007913523272202048
0.0013048171997070313,0.0013360023498535157,0.9606491520692747,1.0,euclidean,7,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 7, 'KNN__weights': 'distance'}",2,0.9725545390570022,1.0,0.9725545390570022,1.0,0.962350457424349,1.0,0.9723419540229883,1.0,0.9226190476190477,1.0,0.00044681421303499234,0.00033782691435456575,0.019207990395601532,0.0
0.0011662006378173827,0.001243448257446289,0.9585925154611429,0.9642649234462863,euclidean,10,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 10, 'KNN__weights': 'uniform'}",9,0.9725545390570022,0.9576423128641864,0.9725545390570022,0.9576423128641863,0.9521463757916961,0.9645674585387719,0.9723419540229883,0.9646599777034559,0.9226190476190477,0.976812555260831,0.00012982521926319275,0.00023097504666557073,0.019460351872152212,0.007005834730365124
0.0013134002685546875,0.0013103485107421875,0.9482120467807548,1.0,euclidean,10,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 10, 'KNN__weights': 'distance'}",41,0.9380717804363127,1.0,0.9725545390570022,1.0,0.9521463757916961,1.0,0.9551005747126436,1.0,0.9226190476190477,1.0,0.000165791994214449,7.828222715561533e-05,0.01677338395084617,0.0
0.0013276100158691405,0.0014555931091308593,0.9572186967542966,0.964072184764081,euclidean,13,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 13, 'KNN__weights': 'uniform'}",10,0.9725545390570022,0.9602196324518154,0.9725545390570022,0.9584491259524875,0.962350457424349,0.9645674585387719,0.9551005747126436,0.9603121516164995,0.9226190476190477,0.976812555260831,0.00020984332920132663,0.00019255068228658223,0.018333068031401,0.006680735520803791
0.0011667728424072266,0.0012667655944824218,0.9572186967542966,1.0,euclidean,13,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 13, 'KNN__weights': 'distance'}",10,0.9725545390570022,1.0,0.9725545390570022,1.0,0.962350457424349,1.0,0.9551005747126436,1.0,0.9226190476190477,1.0,0.00021705831709438602,3.696499962833925e-05,0.018333068031401,0.0
0.0009967327117919923,0.001245403289794922,0.9626948023707388,0.9659726778165239,euclidean,16,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 16, 'KNN__weights': 'uniform'}",1,0.9725545390570022,0.9602196324518154,0.9725545390570022,0.9584491259524875,0.962350457424349,0.9697220977140296,0.9723419540229883,0.9646599777034559,0.9330357142857142,0.976812555260831,7.105299277646139e-05,5.454746152911849e-05,0.015181517642248853,0.006678108082106743
0.0010800838470458984,0.001245737075805664,0.9592643470557608,1.0,euclidean,16,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 16, 'KNN__weights': 'distance'}",5,0.9725545390570022,1.0,0.9725545390570022,1.0,0.962350457424349,1.0,0.9551005747126436,1.0,0.9330357142857142,1.0,0.00015107841715692027,1.3251441036536672e-05,0.014548814048810267,0.0
0.0011008262634277343,0.0012606143951416015,0.9592643470557608,0.96216016099801,euclidean,19,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 19, 'KNN__weights': 'uniform'}",5,0.9725545390570022,0.9602196324518154,0.9725545390570022,0.954101299865531,0.962350457424349,0.965374271627073,0.9551005747126436,0.9672240802675586,0.9330357142857142,0.9638815207780724,0.0001734869234968752,5.1565612112374464e-05,0.014548814048810267,0.004639994801461609
0.0011601448059082031,0.0013702869415283202,0.9592643470557608,1.0,euclidean,19,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 19, 'KNN__weights': 'distance'}",5,0.9725545390570022,1.0,0.9725545390570022,1.0,0.962350457424349,1.0,0.9551005747126436,1.0,0.9330357142857142,1.0,0.0001469394418928472,6.844923911900928e-05,0.014548814048810267,0.0
0.0011653423309326172,0.001488065719604492,0.9557893403730555,0.9595514653458361,euclidean,22,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 22, 'KNN__weights': 'uniform'}",13,0.9553131597466574,0.9602196324518154,0.9725545390570022,0.9497534737785744,0.962350457424349,0.9610264455401165,0.9551005747126436,0.9628762541806021,0.9330357142857142,0.9638815207780724,8.699624427745657e-05,0.00022398445799243588,0.012928233253891221,0.005068061827744146
0.001325225830078125,0.0015137672424316406,0.9523143336903505,1.0,euclidean,22,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 22, 'KNN__weights': 'distance'}",20,0.9380717804363127,1.0,0.9725545390570022,1.0,0.962350457424349,1.0,0.9551005747126436,1.0,0.9330357142857142,1.0,0.0002813008499101821,0.00028516227153648627,0.014774535988060411,0.0
0.0010948657989501953,0.00142822265625,0.9523143336903505,0.9552186317626278,euclidean,25,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 25, 'KNN__weights': 'uniform'}",20,0.9380717804363127,0.9558718063648588,0.9725545390570022,0.954101299865531,0.962350457424349,0.9566786194531599,0.9551005747126436,0.9541806020066891,0.9330357142857142,0.9552608311229001,0.00036884710081067226,0.00019760747434166125,0.014774535988060411,0.0009885259982414527
0.0010251522064208985,0.0014427661895751952,0.9523143336903505,1.0,euclidean,25,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 25, 'KNN__weights': 'distance'}",20,0.9380717804363127,1.0,0.9725545390570022,1.0,0.962350457424349,1.0,0.9551005747126436,1.0,0.9330357142857142,1.0,9.120230864464982e-05,0.00012910295391153534,0.014774535988060411,0.0
0.0015201568603515625,0.0019539833068847657,0.9453770492871477,0.9543490665452365,euclidean,28,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 28, 'KNN__weights': 'uniform'}",49,0.9380717804363127,0.9558718063648588,0.9725545390570022,0.945405647691618,0.962350457424349,0.9566786194531599,0.9378591954022986,0.9585284280936455,0.9151785714285713,0.9552608311229001,0.00011900359527402518,0.00019993791709841158,0.02019965900798356,0.004604968440667948
0.0015170574188232422,0.0019208431243896485,0.9453770492871477,1.0,euclidean,28,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 28, 'KNN__weights': 'distance'}",49,0.9380717804363127,1.0,0.9725545390570022,1.0,0.962350457424349,1.0,0.9378591954022986,1.0,0.9151785714285713,1.0,0.00011941005966256734,0.00040041148199370085,0.02019965900798356,0.0
0.0012798786163330078,0.001831388473510742,0.9439586792125741,0.9482621100234974,euclidean,31,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 31, 'KNN__weights': 'uniform'}",61,0.9310344827586208,0.9558718063648588,0.9725545390570022,0.9323621694307487,0.962350457424349,0.9436351411922904,0.9378591954022986,0.9541806020066889,0.9151785714285713,0.9552608311229001,0.000193650926085306,0.0003245796455898172,0.020897825060320212,0.00912288412957168
0.0012774467468261719,0.0015778541564941406,0.9439586792125741,1.0,euclidean,31,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 31, 'KNN__weights': 'distance'}",61,0.9310344827586208,1.0,0.9725545390570022,1.0,0.962350457424349,1.0,0.9378591954022986,1.0,0.9151785714285713,1.0,0.000283443975645139,0.00014458226330313437,0.020897825060320212,0.0
0.001056528091430664,0.0014312744140625,0.9474336858952794,0.9491316752408885,euclidean,34,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 34, 'KNN__weights': 'uniform'}",45,0.9482758620689655,0.9558718063648588,0.9725545390570022,0.936709995517705,0.962350457424349,0.9479829672792468,0.9378591954022986,0.9498327759197324,0.9151785714285713,0.9552608311229001,0.00014730553328459663,6.70217313826891e-05,0.019867913605540966,0.006915274668191766
0.0012810230255126953,0.0015642642974853516,0.9439586792125741,1.0,euclidean,34,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 34, 'KNN__weights': 'distance'}",61,0.9310344827586208,1.0,0.9725545390570022,1.0,0.962350457424349,1.0,0.9378591954022986,1.0,0.9151785714285713,1.0,0.000147495144600188,0.0001531076519635341,0.020897825060320212,0.0
0.0012283802032470703,0.0014508724212646484,0.9439586792125741,0.9465304758405887,euclidean,37,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 37, 'KNN__weights': 'uniform'}",61,0.9310344827586208,0.9515239802779023,0.9725545390570022,0.936709995517705,0.962350457424349,0.9479829672792468,0.9378591954022986,0.945484949832776,0.9151785714285713,0.9509504862953139,0.00013627889190878133,4.873163778134566e-05,0.020897825060320212,0.005368729249457179
0.0010655879974365234,0.0015877246856689452,0.9439586792125741,1.0,euclidean,37,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 37, 'KNN__weights': 'distance'}",61,0.9310344827586208,1.0,0.9725545390570022,1.0,0.962350457424349,1.0,0.9378591954022986,1.0,0.9151785714285713,1.0,0.00014879402296039503,0.0001610253454992277,0.020897825060320212,0.0
0.001174020767211914,0.0016414642333984375,0.9439586792125741,0.9456609106231975,euclidean,40,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 40, 'KNN__weights': 'uniform'}",61,0.9310344827586208,0.9515239802779023,0.9725545390570022,0.9323621694307487,0.962350457424349,0.9436351411922904,0.9378591954022986,0.9498327759197324,0.9151785714285713,0.9509504862953139,0.00012173675995806948,0.0003706947340858976,0.020897825060320212,0.007221079084324312
0.0012015342712402345,0.0018481731414794922,0.9439586792125741,1.0,euclidean,40,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 40, 'KNN__weights': 'distance'}",61,0.9310344827586208,1.0,0.9725545390570022,1.0,0.962350457424349,1.0,0.9378591954022986,1.0,0.9151785714285713,1.0,0.0001610653011768076,0.00037346260660221325,0.020897825060320212,0.0
0.0010504722595214844,0.0016278743743896485,0.9404518501243497,0.9430522149710237,euclidean,43,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 43, 'KNN__weights': 'uniform'}",76,0.9310344827586208,0.9471761541909457,0.9725545390570022,0.9323621694307487,0.962350457424349,0.9392873151053339,0.9378591954022986,0.945484949832776,0.8973214285714286,0.9509504862953139,0.00012282079358035602,0.00014562667704157,0.026246847968472087,0.006538490776335544
0.0012861251831054687,0.0017627716064453126,0.9404518501243497,1.0,euclidean,43,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 43, 'KNN__weights': 'distance'}",76,0.9310344827586208,1.0,0.9725545390570022,1.0,0.962350457424349,1.0,0.9378591954022986,1.0,0.8973214285714286,1.0,0.00017814234181754118,0.0002678943383861548,0.026246847968472087,0.0
0.0010344028472900391,0.0016337871551513673,0.9438823054393279,0.9421826497536323,euclidean,46,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 46, 'KNN__weights': 'uniform'}",68,0.9310344827586208,0.9471761541909457,0.9725545390570022,0.9323621694307487,0.962350457424349,0.9349394890183773,0.9551005747126436,0.945484949832776,0.8973214285714286,0.9509504862953139,9.75972328818345e-05,8.418621810064106e-05,0.026804604335121714,0.007233539122845904
