mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_SVM__n_iter,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.002371549606323242,0.0006555557250976562,0.43118349025981034,0.4312042618715033,1,{'SVM__n_iter': 1},13,0.44691596819256396,0.46171948322485956,0.41926355756143,0.42982346208152666,0.47008202593308984,0.43457319263770877,0.4176014585536935,0.39205600181209943,0.40149291551407396,0.4378491696013217,0.00025910170209342493,0.00012950642643647038,0.02436586086131615,0.022455182480791962
0.003787374496459961,0.000728607177734375,0.4025298752333938,0.3943673197863583,6,{'SVM__n_iter': 6},32,0.3440253599828068,0.3310956267945515,0.3607797836521242,0.37049151565280597,0.46482556057024155,0.4355033656108924,0.39685974874278596,0.34897412133184497,0.4467449373904598,0.48577196954169694,0.0003443342316200538,0.00014762257715725152,0.04702871905532098,0.05775965354116719
0.0042553901672363285,0.0005652904510498047,0.40388632151608067,0.4155394919350659,11,{'SVM__n_iter': 11},31,0.4270900494304749,0.4074463966937086,0.42408123791102526,0.47297485469528483,0.3553263127731214,0.34450237138409184,0.42807669468722725,0.45784419098622836,0.38481463493605317,0.3949296459160161,0.00012506445133715293,2.9321026656964192e-05,0.02919895157402952,0.04609781968140275
0.0043128013610839845,0.000453948974609375,0.45775346549695506,0.45657145056462023,16,{'SVM__n_iter': 16},2,0.4322480120352461,0.4308413609488878,0.4740221362561789,0.4873591163913745,0.49927466150870414,0.4850573560250979,0.42977926849635345,0.44532618133765917,0.4531056068210027,0.4342732381200818,0.00016798286169486719,1.8373396417934454e-05,0.026276106827139583,0.024678051166189745
0.005366754531860351,0.0004518985748291016,0.40819419950864105,0.427776799656476,21,{'SVM__n_iter': 21},30,0.412592234400745,0.45923670117218507,0.42616770542302457,0.43895252497403037,0.4236603624901499,0.4134145424468005,0.401784223125313,0.4399659359008954,0.37624145673642057,0.3873142937884688,0.00032831688906358343,1.5118520462534139e-05,0.018090709170456354,0.024926636738284404
0.00641942024230957,0.0005274772644042969,0.39742554296721705,0.4210845370657584,26,{'SVM__n_iter': 26},35,0.40848198295006805,0.4068963692619606,0.4508471237194642,0.4700868625599808,0.359955942402751,0.353006213221267,0.32776401491955676,0.4391402918423483,0.4400229462733422,0.4362929484432354,0.00025359458038528925,6.158211134550884e-05,0.04696261724826705,0.03948289818168065
0.007045602798461914,0.0005433559417724609,0.42178933211504377,0.4414214380811819,31,{'SVM__n_iter': 31},23,0.4212425675191632,0.45106287579405857,0.4307973350526543,0.44576172533161784,0.43067196790601053,0.4541680939530402,0.37066469966041293,0.408703629650545,0.45556564440784314,0.4474108656766476,0.0003220958447623087,7.162786163338443e-05,0.027899555062544986,0.016616864216381724
0.007810449600219727,0.0005068302154541016,0.4428253776858535,0.41572966395776517,36,{'SVM__n_iter': 36},7,0.49563901425603557,0.4356147635717529,0.43523891396231823,0.436213527611377,0.3616215344938751,0.3608764791560491,0.430373081704986,0.3842580714890615,0.49184445336017446,0.4616854779605855,0.0005104249365002171,6.774183022485076e-05,0.0490317780627802,0.03721901587336015
0.008600521087646484,0.0005594730377197265,0.44776667152487504,0.4322991969830957,41,{'SVM__n_iter': 41},3,0.5006626549179741,0.46107755247540194,0.4322659216276238,0.4287610040298212,0.3976466795615733,0.3929521295112693,0.4837930746534541,0.43778114653294,0.4244755556494054,0.44092415236604626,0.00036953936534042236,6.891882360933445e-05,0.03848642752359664,0.02233090190329777
0.009091424942016601,0.0004995822906494141,0.4307174876207755,0.44158315522331426,46,{'SVM__n_iter': 46},16,0.4292392005157963,0.45682215037053747,0.4676642309621034,0.4639627596616844,0.4339762876996921,0.46013066980808914,0.4440377442520735,0.40885086891782263,0.37803516082334426,0.4181493273584379,0.00040832951016705105,6.86341788089814e-05,0.029358491843809724,0.02322770251390686
0.011529350280761718,0.000652313232421875,0.41877567008293454,0.4191628218401949,51,{'SVM__n_iter': 51},25,0.3891664875707429,0.3582182453150195,0.45347983379898277,0.4257936408474043,0.40379862454330545,0.4311115010039741,0.38241802594221436,0.3869621884925568,0.4653389267807411,0.49372853354201995,0.0005144044828176954,9.565774122970858e-05,0.03399745343820289,0.045821187788810044
