mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_SVM__n_iter,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.17545900344848633,0.003628444671630859,0.4322628479779055,0.44848234559111433,43,{'SVM__n_iter': 43},15,0.49376746185256826,0.4842720004010327,0.3404255319148936,0.34313635388904207,0.43771043771043777,0.4570491237157904,0.4703162983169105,0.5191926588387612,0.4192739311095626,0.4387615911109454,0.004177342217478795,0.00022663987362431807,0.05275252686581945,0.05923935940536104
0.19131135940551758,0.0036047935485839845,0.41821999590920156,0.4160675221866811,46,{'SVM__n_iter': 46},17,0.454133533920768,0.45472508375734183,0.3592395587076438,0.3410406797503571,0.38712479403968764,0.3774037591241893,0.39311826161183155,0.3903504965197936,0.4984033804693898,0.5168175917817237,0.008536720136845347,0.00025112001362695446,0.05051182005305757,0.06233821084898763
0.19198331832885743,0.0034420967102050783,0.4439895392381401,0.47431492949332466,49,{'SVM__n_iter': 49},11,0.44144458772118345,0.46747040295427394,0.41626370083816894,0.4715002241883963,0.516996203166416,0.5653933879740332,0.4237437139304867,0.45629546251258357,0.4209702660406886,0.4109151698373363,0.0020288938052639483,0.0002183020400512729,0.037596421907804226,0.05038707457955187
0.20037951469421386,0.0039560794830322266,0.4372498448573493,0.46329608848738457,52,{'SVM__n_iter': 52},13,0.47238340855362126,0.4996978330311664,0.37672827566444583,0.3596093273512629,0.34162547460419806,0.36869940095746545,0.523110003896899,0.5949914548671126,0.4737607721960616,0.4934824262299155,0.0016951991168329761,0.00044974832334377914,0.06747695234014574,0.08863345784133664
0.2105764389038086,0.00371699333190918,0.441289029491905,0.49008280496802736,55,{'SVM__n_iter': 55},12,0.4375402965828498,0.47888590899343586,0.42683931513718754,0.530446455177638,0.46507629486352897,0.4682641134254038,0.3994484031991686,0.46953896308272214,0.4776637502844822,0.5032785841609372,0.004614671989032373,0.0006277142270602519,0.027730575317432463,0.023777418136787812
0.21586322784423828,0.003605365753173828,0.468463115100094,0.5107405159712668,58,{'SVM__n_iter': 58},5,0.5035550540869691,0.5147295953747567,0.4553424314062613,0.4997103653017631,0.42977648828712667,0.4559045096679506,0.4801304533392713,0.5831744994824862,0.47369976983339324,0.5001836100293776,0.0039865626050250465,0.00039754917930084644,0.024807066712321794,0.0412375915784279
0.2282789707183838,0.003895998001098633,0.4683651837659796,0.5073552417596978,61,{'SVM__n_iter': 61},6,0.5131993695823484,0.5391173939561036,0.5531646249731357,0.5687938107292946,0.4301346801346802,0.46615729949063284,0.42562721520161806,0.5193944868741618,0.41856536520472165,0.4433132177482967,0.0054213740465497585,0.0004968616875415912,0.05475032873585689,0.046318736551827014
0.2308211326599121,0.003903627395629883,0.42877245923166096,0.44883145604295,64,{'SVM__n_iter': 64},16,0.4512232251593954,0.46233356448410207,0.4086700336700337,0.4352067685401018,0.3960437710437711,0.4211998674364266,0.41479708289261247,0.4680664288507426,0.47364345996016083,0.45735065090337684,0.0017886496070152662,0.0005980969064592821,0.028903777755022644,0.017742629967473788
0.23833489418029785,0.0042079448699951175,0.45636420359465585,0.4526637764796503,67,{'SVM__n_iter': 67},9,0.5564510351744394,0.5411559766398476,0.42929292929292934,0.4372356039022706,0.42929292929292934,0.4386837773934548,0.38859275547885447,0.3747673231173949,0.47784793049484653,0.4714762013452831,0.002345586559657772,0.0004418891546560499,0.057561388823404634,0.05419613113214442
0.24433650970458984,0.004004478454589844,0.4755470507115626,0.5242050512247478,70,{'SVM__n_iter': 70},3,0.5131456408052153,0.5145235091471652,0.4311555269002078,0.5270223603556937,0.47225804140697764,0.5124445447026093,0.4283457662973889,0.5024050820320549,0.5332099208611657,0.5646297598862161,0.003685936016653417,0.0003320532851826905,0.0422408115268423,0.02167659903473572
0.2517525672912598,0.0035518646240234376,0.46767301712521175,0.4995096881162933,73,{'SVM__n_iter': 73},7,0.4525664445877212,0.47765356905141854,0.5071280177663158,0.5564801586306962,0.42413496668815825,0.4664552890359343,0.48016060791627213,0.5064374667435404,0.4745960353156756,0.4905219571198768,0.003129755541064765,0.0003302400657685508,0.02793198734306636,0.0314473883651605
