,0,1,2,3,4
38,0.9666666666666667,0.8636363636363636,0.8636363636363636,0.8636363636363636,0.8636363636363636
50,0.975,0.8333333333333335,0.8333333333333335,0.8333333333333335,0.8333333333333335
77,0.9732638888888889,0.9107142857142857,0.9038461538461541,0.9038461538461541,0.9038461538461541
100,0.9666666666666666,0.95,0.942857142857143,0.942857142857143,0.942857142857143
116,0.9711180124223603,0.9673913043478259,0.9545454545454545,0.9545454545454545,0.9545454545454545
154,0.9669922228251041,0.9721468620003618,0.9775502873563218,0.978014184397163,0.978014184397163
193,0.967124687712923,0.9713263683851919,0.9822848058142177,0.9824293785310734,0.9824293785310734
232,0.9729813664596274,0.9656832298136646,0.9801242236024844,0.9746734628862694,0.9746734628862694
270,0.973528730305839,0.9669253938832252,0.9795528266913811,0.9813484708063024,0.9763655462184876
