mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_SVM__n_iter,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.009584760665893555,0.0005929470062255859,0.39466908485926916,0.3939631477807763,43,{'SVM__n_iter': 43},23,0.4618167490507916,0.4136986072469943,0.3211100365355684,0.3773438827202268,0.391942474389283,0.3745728584438262,0.39513861827089003,0.3841763387435315,0.4034696266890031,0.4200240517493028,0.0005227392151669023,8.45381315129093e-05,0.04483811764702028,0.019061080760830077
0.010680961608886718,0.0006158351898193359,0.4188337179175224,0.4454116535900409,46,{'SVM__n_iter': 46},18,0.42984812665663735,0.45675809654304284,0.43483594813382054,0.46076981560852526,0.46457482627695407,0.4908305553466844,0.3571600883297146,0.38151364550216776,0.40698195503187384,0.4371861549497848,0.0006568840467617095,0.00019484449684927866,0.035793571996767685,0.03627149241630438
0.010029792785644531,0.0005328655242919922,0.4394978417789876,0.4574611707012858,49,{'SVM__n_iter': 49},9,0.45087398810803064,0.46673239146357426,0.4014614227380185,0.4723802680791928,0.4986209613869189,0.45121465551573076,0.44699753196385145,0.47198498226714397,0.3990211467036435,0.4249935561807871,0.0006046741338266603,9.806431788014788e-05,0.03680972132840113,0.01795907039916144
0.010628604888916015,0.0005104541778564453,0.42408912647210256,0.43635127853051064,52,{'SVM__n_iter': 52},16,0.4009151801704993,0.45666480075082233,0.3961960025789814,0.35131853411423297,0.44007450390429126,0.43043058096821535,0.5022569541093728,0.47611123842592046,0.38113572321820316,0.4672312383933618,0.000786222947557339,6.424184079114651e-05,0.04355650356021945,0.04519444169275501
0.011684608459472657,0.000674581527709961,0.4548569404390068,0.47276869020343354,55,{'SVM__n_iter': 55},3,0.45327387348663944,0.4554463855539125,0.46200479977075737,0.4845073285933501,0.43239128877426763,0.4698793838578785,0.4690845998255672,0.46547297575513746,0.4577089389577512,0.4885373772568894,0.0010595235000173586,0.00031388345522503886,0.012413800991578178,0.012231802005259971
0.011727285385131837,0.0005087852478027344,0.45042649822770564,0.46450746005076393,58,{'SVM__n_iter': 58},6,0.48526040547317145,0.47714670832950407,0.4491278028512073,0.4770645523333696,0.45834228812952227,0.47595335767378777,0.43382926014585527,0.46205715215758264,0.42504451999352444,0.43031552975957565,0.0010764434291473213,5.3764949065468686e-05,0.020957438741517447,0.01801961066089452
0.012120389938354492,0.0005221843719482421,0.45500353968914015,0.45947148155036033,61,{'SVM__n_iter': 61},2,0.49066910237123007,0.4779083918868865,0.362615516870836,0.41149849752000295,0.5103248800057312,0.48181567536406245,0.4473988197962477,0.4459670552449128,0.4640672621435762,0.48016778773593694,0.0007428642950357889,6.260481471420334e-05,0.05112611952767724,0.02739086152819846
0.011778831481933594,0.00047054290771484373,0.44681811428857876,0.45978866655942763,64,{'SVM__n_iter': 64},7,0.46400171932086826,0.4657256323922991,0.4546797764882872,0.47635578280739566,0.43653735940969995,0.4536556633330827,0.4292109706990293,0.45900701137429983,0.44952992987074536,0.44419924289006063,0.0002587274216366756,2.0589539162324357e-05,0.012496492002580772,0.010871722474568449
0.01371612548828125,0.0006037712097167969,0.42280628939318077,0.4308777179688999,67,{'SVM__n_iter': 67},17,0.4386059173293216,0.388072898825587,0.45287090765814175,0.473811731876248,0.43609857439644684,0.44065552130068264,0.3787322087995693,0.4259667215190888,0.40706993920879936,0.4258817163228928,0.000884381980560452,3.057288582114166e-05,0.026514052780687348,0.027641510265034617
0.01450810432434082,0.00060882568359375,0.44648435481343207,0.45997251974385167,70,{'SVM__n_iter': 70},8,0.4983523175012537,0.45670518251163417,0.44443548964825574,0.44871794871794873,0.3912081811017982,0.44856199157274423,0.4241403625971904,0.46260073950174385,0.47447520371269775,0.4832767364151869,0.001086172777372131,3.9502613073313066e-05,0.037551464625238506,0.012786986106742119
0.01524200439453125,0.0006343364715576172,0.4291148101135986,0.45850679615422135,73,{'SVM__n_iter': 73},13,0.48496489719893976,0.44392783640095473,0.4420803782505911,0.46004015896489014,0.41263700838168926,0.4794846730330602,0.383830651895563,0.44598129963983624,0.42151342169290945,0.4631000127323657,0.001612122567442657,0.00010650716999222893,0.03368694883511841,0.012907008087127277
