mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_DT__alpha,param_DT__class_weight,param_DT__criterion,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.0038518428802490233,0.0004267692565917969,0.9177028648044802,0.9832248269204017,-0.1,balanced,entropy,"{'DT__alpha': -0.1, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",21,0.8659394792399722,0.9774540564769162,0.962350457424349,0.9861497086508291,0.9208304011259677,0.9861497086508291,0.9066091954022988,0.9861761426978818,0.9330357142857142,0.9801945181255527,0.0001386775268847694,5.614886616480535e-05,0.031850318605046224,0.003696070724321268
0.003920412063598633,0.0004329204559326172,0.9086325700198996,0.9823866377675555,-0.0316227766016838,balanced,gini,"{'DT__alpha': -0.0316227766016838, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",24,0.8455313159746661,0.9748767368892872,0.9725545390570022,0.9801882563872704,0.9208304011259677,0.9861497086508291,0.9066091954022988,0.9905239687848382,0.8973214285714284,0.9801945181255526,0.0004753765050731881,8.413999400353577e-05,0.04101211638590099,0.005411353601028601
0.0037305355072021484,0.0003977775573730469,0.9212096938927047,0.9834105033129747,-0.0316227766016838,balanced,entropy,"{'DT__alpha': -0.0316227766016838, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",20,0.8659394792399722,0.9774540564769162,0.962350457424349,0.9861497086508291,0.9208304011259677,0.9861497086508291,0.9066091954022988,0.9861761426978818,0.9508928571428571,0.9811229000884173,0.0002789878411637576,3.695644867550708e-05,0.03423895819275554,0.00355998989877797
0.0042746543884277345,0.0005008697509765625,0.9330085326476668,0.9661994359679795,0,balanced,gini,"{'DT__alpha': 0, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",1,0.8557353976073191,0.950717167189601,0.989795918367347,0.9576423128641863,0.9451090781140044,0.9706857911250559,0.9238505747126436,0.9777034559643255,0.9508928571428571,0.9742484526967286,0.0008555707420409927,0.000196719538036774,0.04429963358160795,0.010297393177992793
0.003977584838867188,0.0004319667816162109,0.9240446913863114,0.9665464749782127,0,balanced,entropy,"{'DT__alpha': 0, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",10,0.8416608022519356,0.9600627521290901,0.9521463757916961,0.9491035410129984,0.9451090781140044,0.9706857911250559,0.9238505747126436,0.9777034559643255,0.9583333333333333,0.9751768346595932,0.0004047360934682264,3.879808034534501e-05,0.042981798861495626,0.010605563430738202
0.0040781497955322266,0.000406646728515625,0.9213894336581643,0.9427030556886505,0.0316227766016838,balanced,gini,"{'DT__alpha': 0.0316227766016838, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",19,0.8423645320197048,0.9370237561631554,0.989795918367347,0.9576423128641863,0.9451090781140044,0.9706857911250559,0.9098419540229885,0.930546265328874,0.919642857142857,0.9176171529619805,0.0007288199914085255,6.028787041450112e-05,0.04839772892046897,0.019055494735243435
0.003663444519042969,0.0003798961639404297,0.9125674294042664,0.9420608212943489,0.0316227766016838,balanced,entropy,"{'DT__alpha': 0.0316227766016838, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",23,0.8423645320197048,0.9370237561631554,0.9387755102040816,0.92333034513671,0.9451090781140044,0.9706857911250559,0.9098419540229885,0.930546265328874,0.9270833333333333,0.9487179487179487,0.00031464939495734766,5.302819402319926e-05,0.03725667107453395,0.01656800533952565
0.003918838500976562,0.00037360191345214844,0.9076312439348011,0.9247918051283636,0.1,balanced,gini,"{'DT__alpha': 0.1, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",25,0.8423645320197048,0.9370237561631554,0.9521463757916961,0.9093231734648138,0.914496833216045,0.929448677722994,0.9098419540229885,0.930546265328874,0.919642857142857,0.9176171529619805,0.00036204055221007774,3.747133114748649e-05,0.036010431785747414,0.009951634035982032
0.0034619808197021485,0.0003436565399169922,0.9049363407931114,0.9275932394627429,0.1,balanced,entropy,"{'DT__alpha': 0.1, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",26,0.8423645320197048,0.9370237561631554,0.9387755102040816,0.92333034513671,0.914496833216045,0.929448677722994,0.9098419540229885,0.930546265328874,0.919642857142857,0.9176171529619805,0.000235437331619971,5.922386611314139e-06,0.0329483526863528,0.006615016674899887
0.0037566661834716798,0.00034852027893066405,0.9330085326476668,0.9661994359679795,0.0031622776601683794,balanced,gini,"{'DT__alpha': 0.0031622776601683794, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",1,0.8557353976073191,0.950717167189601,0.989795918367347,0.9576423128641863,0.9451090781140044,0.9706857911250559,0.9238505747126436,0.9777034559643255,0.9508928571428571,0.9742484526967286,0.0003543056867064696,1.6022296168852538e-05,0.04429963358160795,0.010297393177992793
0.0038109779357910155,0.00038475990295410155,0.9240446913863114,0.9665464749782127,0.0031622776601683794,balanced,entropy,"{'DT__alpha': 0.0031622776601683794, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",10,0.8416608022519356,0.9600627521290901,0.9521463757916961,0.9491035410129984,0.9451090781140044,0.9706857911250559,0.9238505747126436,0.9777034559643255,0.9583333333333333,0.9751768346595932,0.0006467922040290136,2.467391559818327e-05,0.042981798861495626,0.010605563430738202
0.003985214233398438,0.0004143714904785156,0.9330085326476668,0.9661994359679795,0.01,balanced,gini,"{'DT__alpha': 0.01, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",1,0.8557353976073191,0.950717167189601,0.989795918367347,0.9576423128641863,0.9451090781140044,0.9706857911250559,0.9238505747126436,0.9777034559643255,0.9508928571428571,0.9742484526967286,0.0003296487532615816,5.0471360546954805e-05,0.04429963358160795,0.010297393177992793
0.0036711692810058594,0.0003892421722412109,0.9240446913863114,0.9665464749782127,0.01,balanced,entropy,"{'DT__alpha': 0.01, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",10,0.8416608022519356,0.9600627521290901,0.9521463757916961,0.9491035410129984,0.9451090781140044,0.9706857911250559,0.9238505747126436,0.9777034559643255,0.9583333333333333,0.9751768346595932,0.00036533170693430796,3.2609038210262285e-05,0.042981798861495626,0.010605563430738202
0.003870439529418945,0.0004154682159423828,0.9330085326476668,0.9661994359679795,0.00031622776601683794,balanced,gini,"{'DT__alpha': 0.00031622776601683794, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",1,0.8557353976073191,0.950717167189601,0.989795918367347,0.9576423128641863,0.9451090781140044,0.9706857911250559,0.9238505747126436,0.9777034559643255,0.9508928571428571,0.9742484526967286,0.00042463226834046095,5.573767471023561e-05,0.04429963358160795,0.010297393177992793
0.003594779968261719,0.0003771781921386719,0.9240446913863114,0.9665464749782127,0.00031622776601683794,balanced,entropy,"{'DT__alpha': 0.00031622776601683794, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",10,0.8416608022519356,0.9600627521290901,0.9521463757916961,0.9491035410129984,0.9451090781140044,0.9706857911250559,0.9238505747126436,0.9777034559643255,0.9583333333333333,0.9751768346595932,0.00021520467637822972,4.347201747614692e-05,0.042981798861495626,0.010605563430738202
0.0037253856658935546,0.00037317276000976564,0.9330085326476668,0.9661994359679795,0.001,balanced,gini,"{'DT__alpha': 0.001, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",1,0.8557353976073191,0.950717167189601,0.989795918367347,0.9576423128641863,0.9451090781140044,0.9706857911250559,0.9238505747126436,0.9777034559643255,0.9508928571428571,0.9742484526967286,0.000295141578348292,2.4843810837664805e-05,0.04429963358160795,0.010297393177992793
0.004094743728637695,0.0005157947540283203,0.9240446913863114,0.9665464749782127,0.001,balanced,entropy,"{'DT__alpha': 0.001, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",10,0.8416608022519356,0.9600627521290901,0.9521463757916961,0.9491035410129984,0.9451090781140044,0.9706857911250559,0.9238505747126436,0.9777034559643255,0.9583333333333333,0.9751768346595932,0.0007730596981780784,0.00024266264063353178,0.042981798861495626,0.010605563430738202
