mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_MLP__activation,param_MLP__alpha,param_MLP__hidden_layer_sizes,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.008447933197021484,0.0006160736083984375,0.46881404259110765,0.46790854572713647,relu,3.16227766017,"(18, 18, 18)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (18, 18, 18)}",208,0.44827586206896575,0.46521739130434786,0.4827586206896552,0.46956521739130436,0.4482758620689655,0.4782608695652174,0.46551724137931055,0.4739130434782609,0.49999999999999983,0.45258620689655166,0.0006670577657047319,9.477682817771372e-05,0.0200594975956329,0.008808922095933825
0.011081171035766602,0.0007794380187988281,0.25208489793493805,0.2566122866401851,relu,1.0,"(9,)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (9,)}",222,0.09957776213933854,0.12577319587628866,0.15833919774806474,0.11965486329000448,0.10661505981703026,0.124002689376961,0.7787356321839083,0.7914158305462653,0.12053571428571423,0.12221485411140581,0.011039086037306814,0.0005753438270264604,0.26326427885947007,0.26740942736328077
0.008433914184570313,0.0005918025970458984,0.4752870608280736,0.46482413432459024,relu,1.0,"(4,)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (4,)}",196,0.689303307529909,0.5770506499327657,0.3771991555242787,0.42162707306140745,0.4838142153413089,0.41647243388614963,0.35272988505747127,0.4277591973244147,0.4717261904761903,0.4812113174182138,0.0034115836207952374,0.00010296253675546349,0.11906485596286347,0.060730574124055234
0.012137889862060547,0.0006818771362304688,0.8241038318116163,0.8286401069885357,relu,1.0,"(18,)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (18,)}",1,0.8666432090077414,0.9032048408785298,0.8698099929627026,0.8228372926938591,0.7772695285010555,0.8271851187808157,0.7539511494252875,0.7881828316610925,0.8526785714285712,0.8017904509283819,0.0015362555712140238,0.0001295056714857849,0.0486560198581858,0.03988329059136883
0.015993165969848632,0.0006233692169189453,0.7441102599375312,0.759776776956486,relu,1.0,"(9, 9)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (9, 9)}",39,0.731878958479944,0.7560286866875839,0.793103448275862,0.7664948453608247,0.7695285010555946,0.7698789780367548,0.7237787356321841,0.7492753623188405,0.7008928571428569,0.757206012378426,0.004994864419192816,0.00016544714370013986,0.033063558858033894,0.0074581985803940385
0.00694122314453125,0.0005487918853759766,0.5,0.5,relu,1.0,"(4, 4)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (4, 4)}",77,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5000000000000001,0.5,0.49999999999999983,0.4999999999999999,0.0008884908265872375,8.50274863136045e-05,1.3355149710515433e-16,4.965068306494546e-17
0.019316577911376955,0.0006854057312011719,0.7505997765764061,0.7778765851015808,relu,1.0,"(18, 18)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (18, 18)}",16,0.9310344827586208,0.8584491259524877,0.5242786769880364,0.5513670999551771,0.8071780436312455,0.8792245629762439,0.6551724137931036,0.7140468227424749,0.8363095238095234,0.8862953138815208,0.00656022720024631,3.089536833342024e-05,0.1441706518373197,0.12953667676208253
0.013104629516601563,0.0005681991577148437,0.5763228573974365,0.580727136431784,relu,1.0,"(9, 9, 9)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (9, 9, 9)}",61,0.5689655172413797,0.5826086956521739,0.5689655172413791,0.5826086956521739,0.6034482758620688,0.5782608695652174,0.5862068965517244,0.5782608695652174,0.5535714285714284,0.5818965517241377,0.0017076022349805722,0.00010529978888634601,0.01706485478915728,0.0020304190129087946
0.007319259643554688,0.0006241798400878906,0.4896322602818193,0.48958020989505247,relu,1.0,"(4, 4, 4)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (4, 4, 4)}",183,0.5000000000000002,0.4869565217391305,0.5,0.4869565217391305,0.5,0.48695652173913045,0.46551724137931055,0.49565217391304345,0.482142857142857,0.49137931034482746,0.0005496315250948239,9.114190650450262e-05,0.013846120262043524,0.003485878026630694
0.010653972625732422,0.000552225112915039,0.46881404259110765,0.46790854572713647,relu,1.0,"(18, 18, 18)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (18, 18, 18)}",208,0.44827586206896575,0.46521739130434786,0.4827586206896552,0.46956521739130436,0.4482758620689655,0.4782608695652174,0.46551724137931055,0.4739130434782609,0.49999999999999983,0.45258620689655166,0.0017195197185226503,9.85587225084502e-05,0.0200594975956329,0.008808922095933825
