mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_SVM__n_iter,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.021268367767333984,0.0007024288177490234,0.9649519769593661,0.9591186484473863,1500,{'SVM__n_iter': 1500},1,0.9897959183673469,0.9655311519497983,0.989795918367347,0.9611833258628417,0.9247009148486981,0.9297848498431195,0.9619252873563218,0.9682274247491639,0.9583333333333333,0.970866489832007,0.0005081815364446627,0.00017414243171019473,0.024202673602493886,0.015012237791002747
0.02400975227355957,0.0006733417510986328,0.9393517419887852,0.9586885779949041,1600,{'SVM__n_iter': 1600},17,0.9553131597466574,0.9706857911250559,0.989795918367347,0.9602196324518152,0.962350457424349,0.954101299865531,0.8653017241379309,0.9324414715719062,0.9226190476190477,0.9759946949602122,0.0006443383099269411,0.0001452098255023516,0.04262419395274879,0.015203503880840385
0.023598766326904295,0.0006544589996337891,0.9553356816753253,0.9629042080862821,1700,{'SVM__n_iter': 1700},5,0.9623504574243492,0.9576423128641863,0.989795918367347,0.9491035410129984,0.9317382125263899,0.9523307933662035,0.9342672413793103,0.9751393534002231,0.9583333333333333,0.9803050397877984,0.00027831750119874563,6.974890606418811e-05,0.02125025966921437,0.012509442646228887
0.025896739959716798,0.0006013393402099609,0.9435418625259958,0.9645698601928219,1800,{'SVM__n_iter': 1800},15,0.941942294159043,0.967301658449126,0.979591836734694,0.9603765127745404,0.9113300492610836,0.9595696996862394,0.9619252873563218,0.9656633221850612,0.9226190476190477,0.9699381078691423,0.0017766946589376268,8.77448265931695e-05,0.024995790096238323,0.004001555488005443
0.026494407653808595,0.0005853176116943359,0.9253867255714546,0.9315113894282041,1900,{'SVM__n_iter': 1900},24,0.9623504574243492,0.9481398476019721,0.8486980999296271,0.8447557149260422,0.9317382125263899,0.9291349170775435,0.9619252873563218,0.9620958751393532,0.9226190476190477,0.9734305923961095,0.0016923247445182787,5.359191467683096e-05,0.04166530255295235,0.04582866056099657
0.02748570442199707,0.0006329536437988282,0.9600586002020873,0.9563931832656232,2000,{'SVM__n_iter': 2000},4,0.962350457424349,0.9611833258628415,0.9553131597466574,0.9550649932765576,0.962350457424349,0.9524876736889288,0.9619252873563218,0.9449275362318839,0.9583333333333333,0.9683023872679044,0.000646698247997615,3.6652124688764245e-05,0.0028167231660064596,0.007915210188903858
0.029128122329711913,0.0005812644958496094,0.9378524899668501,0.9532452330535763,2100,{'SVM__n_iter': 2100},20,0.9591836734693877,0.9552218735992828,0.9137931034482759,0.9046615867324069,0.9387755102040817,0.9569923800986104,0.9723419540229883,0.9682274247491639,0.9047619047619048,0.9811229000884173,0.0017148134499966883,8.011644756805383e-05,0.025695537174539387,0.02599980498385827
0.02991619110107422,0.0008144855499267578,0.9254026557161223,0.950459225185187,2200,{'SVM__n_iter': 2200},23,0.8627726952850109,0.9359031824294038,0.9553131597466572,0.9283281039892424,0.9144968332160451,0.9594128193635141,0.9723419540229883,0.9620958751393532,0.9226190476190477,0.966556145004421,0.0012158772660671828,0.0004837913623497985,0.03787841310208385,0.015338541029906299
0.03732576370239258,0.0008172035217285156,0.9373301289686328,0.9529848893951121,2300,{'SVM__n_iter': 2300},21,0.9004222378606617,0.9489466606902733,0.989795918367347,0.950717167189601,0.9451090781140044,0.9489466606902732,0.8929597701149424,0.9385730211817168,0.9583333333333333,0.9777409372236959,0.00426084236274006,0.000303087450402305,0.03633026436232495,0.013102068505682147
0.034209489822387695,0.0006066799163818359,0.9469800271975493,0.9620544882198075,2400,{'SVM__n_iter': 2400},12,0.9623504574243492,0.9637606454504707,0.962350457424349,0.9455625280143432,0.9521463757916961,0.9645674585387718,0.9170258620689654,0.9664437012263097,0.9404761904761904,0.9699381078691424,0.002225256968048071,9.524595152877702e-05,0.016954120056127727,0.008516189210323906
0.03240346908569336,0.0004711627960205078,0.9381469987531678,0.9428596189613361,2500,{'SVM__n_iter': 2500},18,0.9897959183673469,0.9663379650380994,0.9553131597466572,0.9288211564320932,0.962350457424349,0.954101299865531,0.9723419540229883,0.9725752508361204,0.8080357142857139,0.8924624226348363,0.0011122047784721397,5.9646858525615696e-05,0.06536297135145659,0.02931751261456683
