,test,train
0.1,0.00024700000000166256,1.3173900000000174
0.2,0.0008580000000222299,0.7456830000000139
0.3,0.0009729999999876782,1.141873000000004
0.4,0.0012470000000064374,1.1320510000000183
0.5,0.0012179999999943902,1.1581979999999987
0.6,0.0013109999999869615,1.0195850000000064
0.7,0.0017690000000243344,0.9816470000000095
0.8,0.001504000000011274,1.1248080000000016
0.9,0.0016149999999868214,1.1777709999999786
