mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_Boost__base_estimator__alpha,param_Boost__n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.2722820281982422,0.00132598876953125,0.47060950803267726,0.8953924436849532,-0.001,5,"{'Boost__base_estimator__alpha': -0.001, 'Boost__n_estimators': 5}",97,0.5018178236263342,0.8719926031753988,0.4402625546242568,0.9073322137838268,0.4531216419514293,0.8943153620572976,0.4608431219729442,0.8979050777233466,0.49729477984012693,0.9054169616848956,0.002513091100389895,2.871003227566607e-05,0.024541860152606232,0.012633883343305277
0.4515048027038574,0.001500701904296875,0.4860514829677356,0.9023126109327919,-0.001,10,"{'Boost__base_estimator__alpha': -0.001, 'Boost__n_estimators': 10}",64,0.5323536786302743,0.8887663511319426,0.45330969267139476,0.908281881400161,0.4707984096281969,0.9066638260186647,0.47657221325316845,0.9024340344282955,0.49729477984012693,0.9054169616848956,0.06828210741679559,7.787943525006291e-05,0.027129024447761562,0.007038723669609214
0.43929543495178225,0.0016972541809082032,0.4860514829677356,0.9023126109327919,-0.001,20,"{'Boost__base_estimator__alpha': -0.001, 'Boost__n_estimators': 20}",64,0.5323536786302743,0.8887663511319426,0.45330969267139476,0.908281881400161,0.4707984096281969,0.9066638260186647,0.47657221325316845,0.9024340344282955,0.49729477984012693,0.9054169616848956,0.07041753188410223,0.00023621048764509704,0.027129024447761562,0.007038723669609214
0.4271146297454834,0.0016815185546875,0.4860514829677356,0.9023126109327919,-0.001,30,"{'Boost__base_estimator__alpha': -0.001, 'Boost__n_estimators': 30}",64,0.5323536786302743,0.8887663511319426,0.45330969267139476,0.908281881400161,0.4707984096281969,0.9066638260186647,0.47657221325316845,0.9024340344282955,0.49729477984012693,0.9054169616848956,0.07124036088475041,0.00043992817388601514,0.027129024447761562,0.007038723669609214
0.4275005340576172,0.001552915573120117,0.4860514829677356,0.9023126109327919,-0.001,45,"{'Boost__base_estimator__alpha': -0.001, 'Boost__n_estimators': 45}",64,0.5323536786302743,0.8887663511319426,0.45330969267139476,0.908281881400161,0.4707984096281969,0.9066638260186647,0.47657221325316845,0.9024340344282955,0.49729477984012693,0.9054169616848956,0.07053901581441296,0.00011874878629299287,0.027129024447761562,0.007038723669609214
0.43322601318359377,0.0015432357788085938,0.4860514829677356,0.9023126109327919,-0.001,60,"{'Boost__base_estimator__alpha': -0.001, 'Boost__n_estimators': 60}",64,0.5323536786302743,0.8887663511319426,0.45330969267139476,0.908281881400161,0.4707984096281969,0.9066638260186647,0.47657221325316845,0.9024340344282955,0.49729477984012693,0.9054169616848956,0.06422054313944568,0.00012154161057702043,0.027129024447761562,0.007038723669609214
0.43288135528564453,0.0014814376831054688,0.4860514829677356,0.9023126109327919,-0.001,80,"{'Boost__base_estimator__alpha': -0.001, 'Boost__n_estimators': 80}",64,0.5323536786302743,0.8887663511319426,0.45330969267139476,0.908281881400161,0.4707984096281969,0.9066638260186647,0.47657221325316845,0.9024340344282955,0.49729477984012693,0.9054169616848956,0.06214689960460999,8.516258248122248e-05,0.027129024447761562,0.007038723669609214
0.42811102867126466,0.0015675544738769532,0.4860514829677356,0.9023126109327919,-0.001,100,"{'Boost__base_estimator__alpha': -0.001, 'Boost__n_estimators': 100}",64,0.5323536786302743,0.8887663511319426,0.45330969267139476,0.908281881400161,0.4707984096281969,0.9066638260186647,0.47657221325316845,0.9024340344282955,0.49729477984012693,0.9054169616848956,0.06663021390417574,0.00020879394048798199,0.027129024447761562,0.007038723669609214
0.04812865257263184,0.0008069515228271484,0.48730075220206914,0.781524021213898,-0.00031622776601683794,1,"{'Boost__base_estimator__alpha': -0.00031622776601683794, 'Boost__n_estimators': 1}",37,0.538371301669174,0.7914477000498507,0.47483702270936323,0.7768977338869812,0.5059638942617667,0.7869221578898998,0.4424720258308744,0.817279272085585,0.47423705987381903,0.7350732421571733,0.005150669723125516,8.961400537937765e-05,0.032544821451634794,0.026777358553513278
0.10516862869262696,0.0011147022247314452,0.4834361317979269,0.7916722601103434,-0.00031622776601683794,2,"{'Boost__base_estimator__alpha': -0.00031622776601683794, 'Boost__n_estimators': 2}",85,0.538371301669174,0.7914477000498507,0.47483702270936323,0.7768977338869812,0.5059638942617667,0.7869221578898998,0.4424720258308744,0.817279272085585,0.4547245156764342,0.7858144366394009,0.004346674008753649,0.0001371142408613124,0.03493724535138683,0.01364502606495965
0.2603291988372803,0.0013755321502685546,0.47060950803267726,0.8953924436849532,-0.00031622776601683794,5,"{'Boost__base_estimator__alpha': -0.00031622776601683794, 'Boost__n_estimators': 5}",97,0.5018178236263342,0.8719926031753988,0.4402625546242568,0.9073322137838268,0.4531216419514293,0.8943153620572976,0.4608431219729442,0.8979050777233466,0.49729477984012693,0.9054169616848956,0.006723130170510848,0.00011215353903203546,0.024541860152606232,0.012633883343305277
0.4298108100891113,0.0015047550201416015,0.4860514829677356,0.9023126109327919,-0.00031622776601683794,10,"{'Boost__base_estimator__alpha': -0.00031622776601683794, 'Boost__n_estimators': 10}",64,0.5323536786302743,0.8887663511319426,0.45330969267139476,0.908281881400161,0.4707984096281969,0.9066638260186647,0.47657221325316845,0.9024340344282955,0.49729477984012693,0.9054169616848956,0.07037415356115682,0.0001414036935509655,0.027129024447761562,0.007038723669609214
0.4292823314666748,0.0015136241912841798,0.4860514829677356,0.9023126109327919,-0.00031622776601683794,20,"{'Boost__base_estimator__alpha': -0.00031622776601683794, 'Boost__n_estimators': 20}",64,0.5323536786302743,0.8887663511319426,0.45330969267139476,0.908281881400161,0.4707984096281969,0.9066638260186647,0.47657221325316845,0.9024340344282955,0.49729477984012693,0.9054169616848956,0.06759129401371394,8.762738776400754e-05,0.027129024447761562,0.007038723669609214
0.4303995132446289,0.001507711410522461,0.4860514829677356,0.9023126109327919,-0.00031622776601683794,30,"{'Boost__base_estimator__alpha': -0.00031622776601683794, 'Boost__n_estimators': 30}",64,0.5323536786302743,0.8887663511319426,0.45330969267139476,0.908281881400161,0.4707984096281969,0.9066638260186647,0.47657221325316845,0.9024340344282955,0.49729477984012693,0.9054169616848956,0.06661571335011691,0.00017252574633758237,0.027129024447761562,0.007038723669609214
0.4565981388092041,0.0015414237976074218,0.4860514829677356,0.9023126109327919,-0.00031622776601683794,45,"{'Boost__base_estimator__alpha': -0.00031622776601683794, 'Boost__n_estimators': 45}",64,0.5323536786302743,0.8887663511319426,0.45330969267139476,0.908281881400161,0.4707984096281969,0.9066638260186647,0.47657221325316845,0.9024340344282955,0.49729477984012693,0.9054169616848956,0.07313302136066355,0.00012944512064317246,0.027129024447761562,0.007038723669609214
0.49689617156982424,0.0017433643341064453,0.4860514829677356,0.9023126109327919,-0.00031622776601683794,60,"{'Boost__base_estimator__alpha': -0.00031622776601683794, 'Boost__n_estimators': 60}",64,0.5323536786302743,0.8887663511319426,0.45330969267139476,0.908281881400161,0.4707984096281969,0.9066638260186647,0.47657221325316845,0.9024340344282955,0.49729477984012693,0.9054169616848956,0.08812073004926879,0.0001978622788233605,0.027129024447761562,0.007038723669609214
0.4815939426422119,0.0016046524047851562,0.4860514829677356,0.9023126109327919,-0.00031622776601683794,80,"{'Boost__base_estimator__alpha': -0.00031622776601683794, 'Boost__n_estimators': 80}",64,0.5323536786302743,0.8887663511319426,0.45330969267139476,0.908281881400161,0.4707984096281969,0.9066638260186647,0.47657221325316845,0.9024340344282955,0.49729477984012693,0.9054169616848956,0.08178786214478286,0.00017135311635162857,0.027129024447761562,0.007038723669609214
0.48880324363708494,0.00183258056640625,0.4860514829677356,0.9023126109327919,-0.00031622776601683794,100,"{'Boost__base_estimator__alpha': -0.00031622776601683794, 'Boost__n_estimators': 100}",64,0.5323536786302743,0.8887663511319426,0.45330969267139476,0.908281881400161,0.4707984096281969,0.9066638260186647,0.47657221325316845,0.9024340344282955,0.49729477984012693,0.9054169616848956,0.070524656524209,0.00024593990377437243,0.027129024447761562,0.007038723669609214
0.058005571365356445,0.000969552993774414,0.4829130855907121,0.7839309996184312,-0.01,1,"{'Boost__base_estimator__alpha': -0.01, 'Boost__n_estimators': 1}",88,0.5375295508274232,0.796824044135872,0.47483702270936323,0.7771135674361481,0.48912887742674976,0.7851091560768979,0.43827590046206066,0.8248024890779554,0.47423705987381903,0.7358057413652822,0.0034382986988268707,4.4166705545955126e-05,0.0321221119098647,0.028984875931083957
0.11368532180786133,0.0012065887451171875,0.46408623354027073,0.8057234093105956,-0.01,2,"{'Boost__base_estimator__alpha': -0.01, 'Boost__n_estimators': 2}",109,0.5375295508274232,0.796824044135872,0.47483702270936323,0.7771135674361481,0.43106597893831944,0.827911037588457,0.43827590046206066,0.8248024890779554,0.4380966793598507,0.8019659083145453,0.00451978418351454,0.00021834109488643176,0.03990918219431569,0.018805013691540463
0.28378634452819823,0.0013647079467773438,0.46723037188525174,0.8927476438908883,-0.01,5,"{'Boost__base_estimator__alpha': -0.01, 'Boost__n_estimators': 5}",107,0.5197900995773336,0.8846223469879384,0.44116698903932955,0.8891102923360988,0.44903825488931887,0.9049817168096738,0.4560694204754215,0.8958224233212277,0.47001968499318425,0.8892014399995031,0.011757817709812688,0.00011107952048691257,0.028009853093773324,0.007084534520501551
0.4112130641937256,0.0014094829559326172,0.46842714127299406,0.8945606457038903,-0.01,10,"{'Boost__base_estimator__alpha': -0.01, 'Boost__n_estimators': 10}",100,0.5093935812020919,0.8872555162877743,0.43653735940969984,0.8902549063839387,0.470019342359768,0.9102689425270071,0.4560694204754215,0.8958224233212277,0.47001968499318425,0.8892014399995031,0.06737003829361458,0.00010262909339935744,0.023938762868732043,0.008354257172223887
0.4089305877685547,0.001420879364013672,0.46842714127299406,0.8945606457038903,-0.01,20,"{'Boost__base_estimator__alpha': -0.01, 'Boost__n_estimators': 20}",100,0.5093935812020919,0.8872555162877743,0.43653735940969984,0.8902549063839387,0.470019342359768,0.9102689425270071,0.4560694204754215,0.8958224233212277,0.47001968499318425,0.8892014399995031,0.06076656445981711,0.00016969827207791353,0.023938762868732043,0.008354257172223887
0.400441312789917,0.0015434741973876954,0.46842714127299406,0.8945606457038903,-0.01,30,"{'Boost__base_estimator__alpha': -0.01, 'Boost__n_estimators': 30}",100,0.5093935812020919,0.8872555162877743,0.43653735940969984,0.8902549063839387,0.470019342359768,0.9102689425270071,0.4560694204754215,0.8958224233212277,0.47001968499318425,0.8892014399995031,0.08084322112732821,0.00029227163280626673,0.023938762868732043,0.008354257172223887
0.3912344455718994,0.0015339851379394531,0.46842714127299406,0.8945606457038903,-0.01,45,"{'Boost__base_estimator__alpha': -0.01, 'Boost__n_estimators': 45}",100,0.5093935812020919,0.8872555162877743,0.43653735940969984,0.8902549063839387,0.470019342359768,0.9102689425270071,0.4560694204754215,0.8958224233212277,0.47001968499318425,0.8892014399995031,0.05194947290631609,0.00016386507380638233,0.023938762868732043,0.008354257172223887
0.3918254852294922,0.0014593124389648438,0.46842714127299406,0.8945606457038903,-0.01,60,"{'Boost__base_estimator__alpha': -0.01, 'Boost__n_estimators': 60}",100,0.5093935812020919,0.8872555162877743,0.43653735940969984,0.8902549063839387,0.470019342359768,0.9102689425270071,0.4560694204754215,0.8958224233212277,0.47001968499318425,0.8892014399995031,0.07360104060696307,0.00011765548878700501,0.023938762868732043,0.008354257172223887
0.41127982139587405,0.001568603515625,0.46842714127299406,0.8945606457038903,-0.01,80,"{'Boost__base_estimator__alpha': -0.01, 'Boost__n_estimators': 80}",100,0.5093935812020919,0.8872555162877743,0.43653735940969984,0.8902549063839387,0.470019342359768,0.9102689425270071,0.4560694204754215,0.8958224233212277,0.47001968499318425,0.8892014399995031,0.07605576622106103,0.00024325773667489752,0.023938762868732043,0.008354257172223887
0.3854032039642334,0.0015468120574951172,0.46842714127299406,0.8945606457038903,-0.01,100,"{'Boost__base_estimator__alpha': -0.01, 'Boost__n_estimators': 100}",100,0.5093935812020919,0.8872555162877743,0.43653735940969984,0.8902549063839387,0.470019342359768,0.9102689425270071,0.4560694204754215,0.8958224233212277,0.47001968499318425,0.8892014399995031,0.057282116887370275,0.0001742316518413716,0.023938762868732043,0.008354257172223887
0.05226941108703613,0.0008947372436523438,0.48730075220206914,0.781524021213898,-0.0031622776601683794,1,"{'Boost__base_estimator__alpha': -0.0031622776601683794, 'Boost__n_estimators': 1}",37,0.538371301669174,0.7914477000498507,0.47483702270936323,0.7768977338869812,0.5059638942617667,0.7869221578898998,0.4424720258308744,0.817279272085585,0.47423705987381903,0.7350732421571733,0.0031444039297840315,9.393890494946234e-05,0.032544821451634794,0.026777358553513278
0.11046319007873535,0.0010347843170166015,0.4834361317979269,0.7916722601103434,-0.0031622776601683794,2,"{'Boost__base_estimator__alpha': -0.0031622776601683794, 'Boost__n_estimators': 2}",85,0.538371301669174,0.7914477000498507,0.47483702270936323,0.7768977338869812,0.5059638942617667,0.7869221578898998,0.4424720258308744,0.817279272085585,0.4547245156764342,0.7858144366394009,0.00233955444917184,7.875502325834583e-05,0.03493724535138683,0.01364502606495965
0.28837928771972654,0.001487398147583008,0.47060950803267726,0.8953924436849532,-0.0031622776601683794,5,"{'Boost__base_estimator__alpha': -0.0031622776601683794, 'Boost__n_estimators': 5}",97,0.5018178236263342,0.8719926031753988,0.4402625546242568,0.9073322137838268,0.4531216419514293,0.8943153620572976,0.4608431219729442,0.8979050777233466,0.49729477984012693,0.9054169616848956,0.010664920219934383,0.00016546102352753256,0.024541860152606232,0.012633883343305277
0.4826793193817139,0.001684427261352539,0.4860514829677356,0.9023126109327919,-0.0031622776601683794,10,"{'Boost__base_estimator__alpha': -0.0031622776601683794, 'Boost__n_estimators': 10}",64,0.5323536786302743,0.8887663511319426,0.45330969267139476,0.908281881400161,0.4707984096281969,0.9066638260186647,0.47657221325316845,0.9024340344282955,0.49729477984012693,0.9054169616848956,0.06493058761252632,0.00011339213689673051,0.027129024447761562,0.007038723669609214
0.471547794342041,0.0014492034912109374,0.4860514829677356,0.9023126109327919,-0.0031622776601683794,20,"{'Boost__base_estimator__alpha': -0.0031622776601683794, 'Boost__n_estimators': 20}",64,0.5323536786302743,0.8887663511319426,0.45330969267139476,0.908281881400161,0.4707984096281969,0.9066638260186647,0.47657221325316845,0.9024340344282955,0.49729477984012693,0.9054169616848956,0.07459343268584795,0.00011823769402838623,0.027129024447761562,0.007038723669609214
0.45708069801330564,0.001589202880859375,0.4860514829677356,0.9023126109327919,-0.0031622776601683794,30,"{'Boost__base_estimator__alpha': -0.0031622776601683794, 'Boost__n_estimators': 30}",64,0.5323536786302743,0.8887663511319426,0.45330969267139476,0.908281881400161,0.4707984096281969,0.9066638260186647,0.47657221325316845,0.9024340344282955,0.49729477984012693,0.9054169616848956,0.06781736902432857,0.0001831420722774026,0.027129024447761562,0.007038723669609214
0.49554805755615233,0.001741790771484375,0.4860514829677356,0.9023126109327919,-0.0031622776601683794,45,"{'Boost__base_estimator__alpha': -0.0031622776601683794, 'Boost__n_estimators': 45}",64,0.5323536786302743,0.8887663511319426,0.45330969267139476,0.908281881400161,0.4707984096281969,0.9066638260186647,0.47657221325316845,0.9024340344282955,0.49729477984012693,0.9054169616848956,0.09030864141558972,0.00021399315848103057,0.027129024447761562,0.007038723669609214
0.46845402717590334,0.0016384124755859375,0.4860514829677356,0.9023126109327919,-0.0031622776601683794,60,"{'Boost__base_estimator__alpha': -0.0031622776601683794, 'Boost__n_estimators': 60}",64,0.5323536786302743,0.8887663511319426,0.45330969267139476,0.908281881400161,0.4707984096281969,0.9066638260186647,0.47657221325316845,0.9024340344282955,0.49729477984012693,0.9054169616848956,0.04473800654834288,0.00018908586553346922,0.027129024447761562,0.007038723669609214
0.4844983100891113,0.0016730308532714843,0.4860514829677356,0.9023126109327919,-0.0031622776601683794,80,"{'Boost__base_estimator__alpha': -0.0031622776601683794, 'Boost__n_estimators': 80}",64,0.5323536786302743,0.8887663511319426,0.45330969267139476,0.908281881400161,0.4707984096281969,0.9066638260186647,0.47657221325316845,0.9024340344282955,0.49729477984012693,0.9054169616848956,0.08656289496219345,8.433676347118532e-05,0.027129024447761562,0.007038723669609214
0.4854621887207031,0.0016382217407226562,0.4860514829677356,0.9023126109327919,-0.0031622776601683794,100,"{'Boost__base_estimator__alpha': -0.0031622776601683794, 'Boost__n_estimators': 100}",64,0.5323536786302743,0.8887663511319426,0.45330969267139476,0.908281881400161,0.4707984096281969,0.9066638260186647,0.47657221325316845,0.9024340344282955,0.49729477984012693,0.9054169616848956,0.08726696889651903,0.0002339248308397162,0.027129024447761562,0.007038723669609214
0.058058881759643556,0.0009684085845947266,0.45848930352368733,0.8216509693042184,-0.1,1,"{'Boost__base_estimator__alpha': -0.1, 'Boost__n_estimators': 1}",112,0.47439823769611006,0.8734184970744111,0.47218640303746695,0.7225661634263785,0.46478078658929733,0.8790120671841102,0.40657880086845166,0.835072131580979,0.4742288480173059,0.7981859872552124,0.002458708362984569,5.7623437629859055e-05,0.026113468837094377,0.05747817710521575
0.1102180004119873,0.0011272907257080078,0.44984017017407885,0.8502490538162814,-0.1,2,"{'Boost__base_estimator__alpha': -0.1, 'Boost__n_estimators': 2}",132,0.47439823769611006,0.8734184970744111,0.4291496525539079,0.8655565859866936,0.46478078658929733,0.8790120671841102,0.40657880086845166,0.835072131580979,0.4742288480173059,0.7981859872552124,0.00986705244195472,0.0003051557906875168,0.027247022965411188,0.030130902569675905
0.28218755722045896,0.001367044448852539,0.4441733312855774,0.8764207814926331,-0.1,5,"{'Boost__base_estimator__alpha': -0.1, 'Boost__n_estimators': 5}",140,0.47439823769611006,0.8734184970744111,0.43161222150583856,0.8717155007477589,0.46478078658929733,0.8790120671841102,0.4129182207871735,0.8752877566842178,0.43674758864699115,0.8826700857726684,0.012040587848917907,0.00012574697642898136,0.02249445198490179,0.003954887845484058
0.36492280960083007,0.001367950439453125,0.4453566723376003,0.8764207814926331,-0.1,10,"{'Boost__base_estimator__alpha': -0.1, 'Boost__n_estimators': 10}",133,0.47439823769611006,0.8734184970744111,0.43161222150583856,0.8717155007477589,0.46478078658929733,0.8790120671841102,0.4129182207871735,0.8752877566842178,0.4427223008214204,0.8826700857726684,0.09334580047978455,0.00012432925181302134,0.02222826632991608,0.003954887845484058
0.3665617942810059,0.0012586116790771484,0.4453566723376003,0.8764207814926331,-0.1,20,"{'Boost__base_estimator__alpha': -0.1, 'Boost__n_estimators': 20}",133,0.47439823769611006,0.8734184970744111,0.43161222150583856,0.8717155007477589,0.46478078658929733,0.8790120671841102,0.4129182207871735,0.8752877566842178,0.4427223008214204,0.8826700857726684,0.09176718805076416,0.00012949645370971316,0.02222826632991608,0.003954887845484058
0.36724262237548827,0.0015188217163085937,0.4453566723376003,0.8764207814926331,-0.1,30,"{'Boost__base_estimator__alpha': -0.1, 'Boost__n_estimators': 30}",133,0.47439823769611006,0.8734184970744111,0.43161222150583856,0.8717155007477589,0.46478078658929733,0.8790120671841102,0.4129182207871735,0.8752877566842178,0.4427223008214204,0.8826700857726684,0.08907711160667564,0.0003748104040912171,0.02222826632991608,0.003954887845484058
0.3582268714904785,0.0014147281646728516,0.4453566723376003,0.8764207814926331,-0.1,45,"{'Boost__base_estimator__alpha': -0.1, 'Boost__n_estimators': 45}",133,0.47439823769611006,0.8734184970744111,0.43161222150583856,0.8717155007477589,0.46478078658929733,0.8790120671841102,0.4129182207871735,0.8752877566842178,0.4427223008214204,0.8826700857726684,0.0945486126386522,0.00021725919151813715,0.02222826632991608,0.003954887845484058
0.362409782409668,0.0014485836029052735,0.4453566723376003,0.8764207814926331,-0.1,60,"{'Boost__base_estimator__alpha': -0.1, 'Boost__n_estimators': 60}",133,0.47439823769611006,0.8734184970744111,0.43161222150583856,0.8717155007477589,0.46478078658929733,0.8790120671841102,0.4129182207871735,0.8752877566842178,0.4427223008214204,0.8826700857726684,0.08988634126285514,8.194435117956076e-05,0.02222826632991608,0.003954887845484058
0.3603816986083984,0.0014680385589599609,0.4453566723376003,0.8764207814926331,-0.1,80,"{'Boost__base_estimator__alpha': -0.1, 'Boost__n_estimators': 80}",133,0.47439823769611006,0.8734184970744111,0.43161222150583856,0.8717155007477589,0.46478078658929733,0.8790120671841102,0.4129182207871735,0.8752877566842178,0.4427223008214204,0.8826700857726684,0.08959935972952507,0.0002171803821045224,0.02222826632991608,0.003954887845484058
0.36134610176086424,0.0014363765716552735,0.4453566723376003,0.8764207814926331,-0.1,100,"{'Boost__base_estimator__alpha': -0.1, 'Boost__n_estimators': 100}",133,0.47439823769611006,0.8734184970744111,0.43161222150583856,0.8717155007477589,0.46478078658929733,0.8790120671841102,0.4129182207871735,0.8752877566842178,0.4427223008214204,0.8826700857726684,0.08033643239741556,0.00013079857937465565,0.02222826632991608,0.003954887845484058
0.0599522590637207,0.0010607242584228516,0.46518938360338874,0.7936255112482724,-0.0316227766016838,1,"{'Boost__base_estimator__alpha': -0.0316227766016838, 'Boost__n_estimators': 1}",108,0.4934003152088259,0.8298702492250879,0.47069095207393086,0.6620074469536835,0.46898954079805155,0.8221935372473006,0.4199952680509936,0.8395878525003347,0.47254072494269306,0.8144684703149553,0.007229537954847141,0.00023039427380167185,0.0242105599112936,0.06633263713311893
0.09907236099243164,0.0009922504425048829,0.45298053619520234,0.8196736964362425,-0.0316227766016838,2,"{'Boost__base_estimator__alpha': -0.0316227766016838, 'Boost__n_estimators': 2}",121,0.4934003152088259,0.8298702492250879,0.4099416147288488,0.7922483728935342,0.46898954079805155,0.8221935372473006,0.4199952680509936,0.8395878525003347,0.47254072494269306,0.8144684703149553,0.007408656744569812,0.0001246225019653232,0.03231778188631494,0.016038301958934218
0.2509167671203613,0.0013401031494140625,0.45706618377483277,0.8755741039731759,-0.0316227766016838,5,"{'Boost__base_estimator__alpha': -0.0316227766016838, 'Boost__n_estimators': 5}",113,0.501334264632137,0.8771308341200813,0.4119385342789599,0.866102435994909,0.47824880005731074,0.8717558825085707,0.44783490137133725,0.8932877703800707,0.4457208015710455,0.8695935968622481,0.0053520684110932365,0.00020433595575279645,0.03058992945721221,0.009552540615691647
