mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_KNN__metric,param_KNN__n_neighbors,param_KNN__weights,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.0021424293518066406,0.005915641784667969,0.45067784933788035,0.9643471424503998,manhattan,37,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 37, 'KNN__weights': 'distance'}",54,0.4834246722544595,0.9653984008822719,0.4551633354824845,0.9605609444319122,0.4176606490436278,0.9648998950074218,0.3957138748167528,0.96048058075796,0.5016341594460986,0.9703958911724334,0.0005683450873207872,0.000474003118479949,0.039423126014444206,0.003668341192932375
0.0020455837249755858,0.006135177612304687,0.46884492970495406,0.5179733775299834,manhattan,40,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 40, 'KNN__weights': 'uniform'}",12,0.5088473386345727,0.5036051165083423,0.46778959810874715,0.5263219456767844,0.4411043054660077,0.5167988124977372,0.421899645567741,0.5442979890612604,0.50464908390875,0.49884302390579294,0.00020650343599057779,0.0004364441928991175,0.034190672618255175,0.016349193986016464
0.0020321369171142577,0.0060920238494873045,0.45436672093472413,0.9643471424503998,manhattan,40,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 40, 'KNN__weights': 'distance'}",42,0.48919156100007166,0.9653984008822719,0.4644225947417437,0.9605609444319122,0.41597714736012614,0.9648998950074218,0.39950175360463164,0.96048058075796,0.5029140359397767,0.9703958911724334,0.0001948490829065858,0.0004712014321927634,0.04032541071618116,0.003668341192932375
0.0018663883209228515,0.006013345718383789,0.48253369363299725,0.5142560887661819,manhattan,43,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 43, 'KNN__weights': 'uniform'}",1,0.5105308403180744,0.4884730959999777,0.48708718389569466,0.52651689210829,0.4701447095064117,0.5123526413848994,0.43762873684796516,0.5363436181226713,0.507200625039593,0.5075941962150714,8.633773759666389e-05,0.0008515956867000525,0.026727996126308957,0.01643747481790084
0.0021083831787109377,0.006170988082885742,0.4574034537279302,0.9643471424503998,manhattan,43,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 43, 'KNN__weights': 'distance'}",33,0.4894870692743033,0.9653984008822719,0.47037753420732153,0.9605609444319122,0.4176606490436278,0.9648998950074218,0.4067481304162258,0.96048058075796,0.5029140359397767,0.9703958911724334,0.00025099488709932584,0.0006708181680488156,0.038458463290282345,0.003668341192932375
0.0020392417907714845,0.005811834335327148,0.47014133034667044,0.5051993068238768,manhattan,46,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 46, 'KNN__weights': 'uniform'}",7,0.5172648470520811,0.4807462549398033,0.4623182176373667,0.5189390458207662,0.4663568307185329,0.4987133535520632,0.4326045204030506,0.5214993483764407,0.471823947181339,0.5060985314303105,0.00029879171090526604,0.00020986256115795065,0.027248015197070683,0.014800673792095495
0.0018575668334960937,0.006444454193115234,0.4487687700845822,0.9643471424503998,manhattan,46,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 46, 'KNN__weights': 'distance'}",59,0.4772816820689161,0.9653984008822719,0.4497546385844259,0.9605609444319122,0.42902428540726417,0.9648998950074218,0.39266362337397226,0.96048058075796,0.4952512006907345,0.9703958911724334,9.689894231814549e-05,0.0005971183484595417,0.03600498000916001,0.003668341192932375
0.001778554916381836,0.006018972396850586,0.4694682149015079,0.5107499288841948,manhattan,49,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 49, 'KNN__weights': 'uniform'}",10,0.49664195142918544,0.4834880372514781,0.48624543305394374,0.5270362851008011,0.4533096926713949,0.509807197979241,0.4539354042568983,0.5251527614033592,0.4568760220828554,0.5082653626860943,8.530794006433882e-05,0.0003871088044764452,0.018353877472736202,0.015639434321836444
0.0019383907318115234,0.006492757797241211,0.45537027133000746,0.9643471424503998,manhattan,49,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 49, 'KNN__weights': 'distance'}",37,0.5004298302170642,0.9653984008822719,0.47121928504907235,0.9605609444319122,0.418985958879576,0.9648998950074218,0.3964515021618511,0.96048058075796,0.4896929469537533,0.9703958911724334,0.00023829282305084357,0.0001851920115433526,0.04060555038249103,0.003668341192932375
0.0019246578216552735,0.003319549560546875,0.43012294691645236,0.9632903855422406,euclidean,1,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 1, 'KNN__weights': 'uniform'}",91,0.4112042409914751,0.9654610622352557,0.4506411634071209,0.9600638310315729,0.41141020130381833,0.9611416063028966,0.4293037540128782,0.9613418977359676,0.44831105573973584,0.9684435304055102,0.00018132272000046288,0.00030129447031782924,0.017104536642925643,0.0031651619310355066
0.0021889209747314453,0.0030685901641845704,0.43012294691645236,0.9632903855422406,euclidean,1,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 1, 'KNN__weights': 'distance'}",91,0.4112042409914751,0.9654610622352557,0.4506411634071209,0.9600638310315729,0.41141020130381833,0.9611416063028966,0.4293037540128782,0.9613418977359676,0.44831105573973584,0.9684435304055102,0.00039040749308527536,0.00013725976054321901,0.017104536642925643,0.0031651619310355066
0.0020598888397216795,0.003937721252441406,0.4581370840839353,0.6577816401336171,euclidean,4,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 4, 'KNN__weights': 'uniform'}",31,0.47902786732573976,0.6408627215078828,0.43567769897557135,0.6567968073344417,0.4279318002722259,0.6533866372576049,0.44782562303995227,0.6670437626917781,0.5007402402085344,0.6708182718763781,8.221140027310468e-05,0.0004820745139232311,0.02744238139534515,0.010604493716019302
0.0018929004669189452,0.003892803192138672,0.43827677156836337,0.9643471424503998,euclidean,4,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 4, 'KNN__weights': 'distance'}",81,0.44114907944695175,0.9653984008822719,0.4397610860376819,0.9605609444319122,0.4158517802134824,0.9648998950074218,0.42658288333426103,0.96048058075796,0.46836206309990547,0.9703958911724334,0.00010487540891031686,0.00026412787118680684,0.017596851075236737,0.003668341192932375
0.002123594284057617,0.004126358032226563,0.46961963173598015,0.5983070231860168,euclidean,7,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 7, 'KNN__weights': 'uniform'}",9,0.49357045633641383,0.5886017606447714,0.44499964180815255,0.5906988272579671,0.4426624400028656,0.6073653546771826,0.4402498654641948,0.5999154679212069,0.5271659944675551,0.6049537054289564,0.00041314897848988684,0.00047542019119787996,0.03479528492603737,0.007495273377038463
0.001913309097290039,0.004017162322998047,0.4530587058132782,0.9643471424503998,euclidean,7,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 7, 'KNN__weights': 'distance'}",47,0.462130166917401,0.9653984008822719,0.45280822408481985,0.9605609444319122,0.44405043341213557,0.9648998950074218,0.43506559780289095,0.96048058075796,0.4713300626681965,0.9703958911724334,0.0002088591932217435,0.00021645021594015134,0.012783414571160478,0.003668341192932375
0.00204615592956543,0.004931449890136719,0.47269194242170703,0.5782539689168136,euclidean,10,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 10, 'KNN__weights': 'uniform'}",4,0.4856365069131027,0.578282132045573,0.43285693817608717,0.5685668373840417,0.4594974568378824,0.5931161630086362,0.48316214811928204,0.5596866070323747,0.5028448217205952,0.5916181051134423,0.00019849221751539142,0.0006631855241929521,0.024278827664760787,0.012946607179858417
0.002062559127807617,0.004409646987915039,0.4621353868345808,0.9643471424503998,euclidean,10,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 10, 'KNN__weights': 'distance'}",26,0.4802278100150441,0.9653984008822719,0.43321513002364076,0.9605609444319122,0.42306934594168644,0.9648998950074218,0.4652085768895321,0.96048058075796,0.5096747400947415,0.9703958911724334,0.00019836265306557262,0.00013461017540739674,0.031465464631513874,0.003668341192932375
0.0018797874450683593,0.004200172424316406,0.45588825407931555,0.5647388003654684,euclidean,13,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 13, 'KNN__weights': 'uniform'}",35,0.4899079446951788,0.5528527625301819,0.41747259832366224,0.5665616740885558,0.438032810373236,0.5652290759817641,0.4371300265360276,0.5727387372533237,0.4973170691649481,0.5663117519735167,0.00020097306567316503,0.0001025336722180493,0.031673631547907866,0.0065009891737034696
0.0019706249237060546,0.004534912109375,0.44646874248543733,0.9643471424503998,euclidean,13,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 13, 'KNN__weights': 'distance'}",66,0.49411669890393295,0.9653984008822719,0.4102550325954582,0.9605609444319122,0.4293197936814959,0.9648998950074218,0.41094425578503946,0.96048058075796,0.487966110841293,0.9703958911724334,0.00012959049689870156,0.00021854131044072377,0.03702927920640942,0.003668341192932375
0.00204315185546875,0.004411458969116211,0.45490390976357825,0.5489692779557369,euclidean,16,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 16, 'KNN__weights': 'uniform'}",39,0.5009760727845834,0.5537160967268494,0.4192187835804858,0.5574284337725198,0.4489755713159969,0.5410501485770304,0.40180509937092895,0.5542867250184325,0.5037387409581595,0.5383649856838523,0.00012835882380948945,0.00019338336564180689,0.041509897192359,0.007713993434625322
0.002119016647338867,0.004879570007324219,0.4472302605887625,0.9643471424503998,euclidean,16,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 16, 'KNN__weights': 'distance'}",64,0.5046385844258184,0.9653984008822719,0.40617164553334767,0.9605609444319122,0.4217440361057383,0.9648998950074218,0.42354422980571166,0.96048058075796,0.4803032755922509,0.9703958911724334,0.00039858071616510676,0.0003405484254769408,0.03820973107975796,0.003668341192932375
0.0019030094146728516,0.0046671867370605465,0.45262992147573977,0.5348629618243248,euclidean,19,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 19, 'KNN__weights': 'uniform'}",49,0.5092682140554481,0.5174254260275766,0.42780643312558214,0.5526327515574828,0.4077297800702056,0.5374199675274943,0.41415455844420923,0.5407349261964279,0.5045716578330554,0.5261017378126416,6.530952924309096e-05,0.0002125460433881603,0.04475129562423439,0.012145866554179726
0.0020963668823242186,0.004732847213745117,0.4413161720363282,0.9643471424503998,euclidean,19,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 19, 'KNN__weights': 'distance'}",75,0.504996776273372,0.9653984008822719,0.40863421448527837,0.9605609444319122,0.394387133748836,0.9648998950074218,0.4181906325966337,0.96048058075796,0.48071973402969886,0.9703958911724334,0.0002483356475071237,0.0003535054390348553,0.04343037378884071,0.003668341192932375
0.0021378040313720704,0.005073642730712891,0.4640226312127625,0.5356519450135909,euclidean,22,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 22, 'KNN__weights': 'uniform'}",24,0.49110788738448313,0.5281502647094045,0.4560050863242354,0.543956242880974,0.4460921269431909,0.5388235818343344,0.4242029913340383,0.5451689143702535,0.5028835347584425,0.5221607212729882,9.749677048686192e-05,0.0002762813423205139,0.02897669292450328,0.009031961850382172
0.001978015899658203,0.004830551147460937,0.4463325809665279,0.9643471424503998,euclidean,22,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 22, 'KNN__weights': 'distance'}",67,0.4935704563364138,0.9653984008822719,0.42877355111397675,0.9605609444319122,0.41290565226735443,0.9648998950074218,0.41036667965633056,0.96048058075796,0.4862779877666801,0.9703958911724334,4.487911690565852e-05,0.0001985470795863916,0.036172529573580886,0.003668341192932375
0.002270364761352539,0.005238723754882812,0.4647465182650233,0.5291061401285132,euclidean,25,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 25, 'KNN__weights': 'uniform'}",23,0.49706282685006087,0.5135571318367017,0.4761444229529337,0.5371122306606178,0.4259527903144925,0.5317846231824727,0.4247805674627474,0.533933378027113,0.49991553519015147,0.5291433369356612,0.0004737936067561539,0.0005464279083015661,0.033186111811408465,0.00820179279510968
0.0020888805389404296,0.0052967071533203125,0.44933845606605,0.9643471424503998,euclidean,25,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 25, 'KNN__weights': 'distance'}",58,0.5008507056379398,0.9653984008822719,0.4282899921197795,0.9605609444319122,0.40118382405616454,0.9648998950074218,0.4338408580600863,0.96048058075796,0.482863028579607,0.9703958911724334,0.00015339878800841661,0.0004015528352224688,0.03686109520122028,0.003668341192932375
0.0019951820373535155,0.005120277404785156,0.4693404811286754,0.52105268905245,euclidean,28,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 28, 'KNN__weights': 'uniform'}",11,0.5087846550612508,0.5149593536690311,0.4484293287484778,0.5256284933704288,0.4319077297800703,0.5217880486697691,0.46307688025385507,0.5253056276490041,0.49481245292846543,0.5175819219040165,0.0001958963233785482,0.0003080995764415471,0.028608990586038247,0.004212865683183995
0.002396965026855469,0.005648231506347657,0.46014679602895653,0.9643471424503998,euclidean,28,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 28, 'KNN__weights': 'distance'}",30,0.5117934665807006,0.9653984008822719,0.45221720753635647,0.9605609444319122,0.4079178307901713,0.9648998950074218,0.44232357252871635,0.96048058075796,0.48669444620412805,0.9703958911724334,6.649384321589059e-05,0.000509545219843979,0.03605184585745338,0.003668341192932375
0.0022680282592773436,0.005182933807373047,0.4703170000159599,0.5135969269794535,euclidean,31,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 31, 'KNN__weights': 'uniform'}",6,0.4921376889461996,0.5068426197458455,0.45221720753635664,0.5241190510007715,0.4377999856723262,0.5094618643005739,0.4750180927462004,0.5175772559799341,0.49481245292846543,0.5099838438701422,0.00032783653587647907,0.0003044488340028394,0.022299463415900837,0.006361318919706607
0.002145528793334961,0.005855035781860351,0.45560321220181277,0.9643471424503998,euclidean,31,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 31, 'KNN__weights': 'distance'}",36,0.4992298875277598,0.9653984008822719,0.4513754566946057,0.9605609444319122,0.41092664230962117,0.9648998950074218,0.4265944812484922,0.96048058075796,0.4901094053912011,0.9703958911724334,0.0001826564553482427,0.0008517057358408298,0.034504234000911446,0.003668341192932375
0.0019122123718261718,0.005343389511108398,0.4666739928764915,0.5171522133422018,euclidean,34,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 34, 'KNN__weights': 'uniform'}",14,0.46315996847911745,0.5140110785272076,0.4698939752131243,0.5182929376477764,0.4394834873558279,0.5199304876724231,0.47065263782961264,0.520790897644078,0.49056457686649646,0.5127356652195246,0.0002216742354952212,0.00022546131562956246,0.01641164760567919,0.0032134937028072018
0.002165985107421875,0.005689477920532227,0.45314860711372,0.9643471424503998,euclidean,34,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 34, 'KNN__weights': 'distance'}",45,0.4878662511641235,0.9653984008822719,0.4652643455834946,0.9605609444319122,0.41387277025574903,0.9648998950074218,0.42783081890552793,0.96048058075796,0.4709218160872616,0.9703958911724334,0.00019221739384373714,0.000326592505456986,0.027782901597861506,0.003668341192932375
0.001983833312988281,0.005946159362792969,0.4665037397600465,0.5135966796504083,euclidean,37,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 37, 'KNN__weights': 'uniform'}",15,0.470735726054875,0.5027195027195027,0.44807113690092426,0.5212477685595965,0.45926463213697266,0.5133886424209004,0.44298233405704307,0.5218858226988309,0.5118954607203442,0.5087416618532113,0.0001387270335330238,0.0006735470441071974,0.024507309416282215,0.007337254381029741
