mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_SVM__alpha,param_SVM__gamma_frac,param_SVM__n_iter,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.3778812885284424,0.0012778282165527345,0.9463467423858077,0.9589770281393799,0.0316227766017,0.15,3230,"{'SVM__alpha': 0.031622776601683791, 'SVM__gamma_frac': 0.15000000000000002, 'SVM__n_iter': 3230}",52,0.9387755102040817,0.9569923800986104,0.979591836734694,0.9569923800986102,0.9489795918367349,0.9595696996862392,0.9410919540229883,0.9615384615384616,0.9226190476190477,0.9597922192749777,0.007110719519184896,0.00013559865478592805,0.018755519991861067,0.0017580894686793354
0.3911996841430664,0.0011909961700439452,0.949057575672165,0.9601322217558943,0.0316227766017,0.25,3230,"{'SVM__alpha': 0.031622776601683791, 'SVM__gamma_frac': 0.25000000000000006, 'SVM__n_iter': 3230}",44,0.9591836734693877,0.962147019273868,0.962350457424349,0.9552218735992828,0.9489795918367349,0.9577991931869115,0.9515086206896551,0.9623188405797101,0.9226190476190477,0.9631741821396994,0.008979747008862698,2.6349988572179308e-05,0.013955202158362646,0.003087030133269389
0.3886861801147461,0.0012343883514404296,0.9552434156412275,0.9633784376645934,0.0316227766017,0.35,3230,"{'SVM__alpha': 0.031622776601683791, 'SVM__gamma_frac': 0.35000000000000003, 'SVM__n_iter': 3230}",27,0.9693877551020408,0.9577991931869115,0.9725545390570022,0.9603765127745404,0.9489795918367349,0.9655311519497981,0.9619252873563218,0.9674470457079154,0.9226190476190477,0.9657382847038019,0.012446735487408043,8.286760344862944e-05,0.018070225067799255,0.003657762984110182
0.3892160415649414,0.0014326095581054688,0.9538250455666539,0.962989882933236,0.0316227766017,0.45,3230,"{'SVM__alpha': 0.031622776601683791, 'SVM__gamma_frac': 0.45000000000000007, 'SVM__n_iter': 3230}",30,0.9693877551020408,0.9603765127745406,0.9725545390570022,0.9560286866875839,0.941942294159043,0.9681084715374272,0.9619252873563218,0.9613154960981047,0.9226190476190477,0.9691202475685233,0.014264023987264155,0.000261411654519076,0.01876889962778231,0.004937060823831094
0.3968076705932617,0.0013256072998046875,0.9579542489275851,0.9631512455508963,0.0316227766017,0.55,3230,"{'SVM__alpha': 0.031622776601683791, 'SVM__gamma_frac': 0.55000000000000016, 'SVM__n_iter': 3230}",14,0.979591836734694,0.9560286866875841,0.9725545390570022,0.9611833258628417,0.941942294159043,0.9681084715374272,0.9723419540229883,0.9613154960981047,0.9226190476190477,0.9691202475685233,0.010295703468090623,0.00021304351030743447,0.02180336803428408,0.004861617082440306
0.38619413375854494,0.001441192626953125,0.9600108855357166,0.9633126081685564,0.0316227766017,0.65,3230,"{'SVM__alpha': 0.031622776601683791, 'SVM__gamma_frac': 0.65000000000000013, 'SVM__n_iter': 3230}",5,0.979591836734694,0.9542581801882563,0.9725545390570022,0.9611833258628417,0.9521463757916961,0.9706857911250559,0.9723419540229883,0.9613154960981047,0.9226190476190477,0.9691202475685233,0.009210132596626652,0.0002683543360789433,0.020646589225563356,0.005976578755774559
0.38886222839355467,0.0012430191040039063,0.9600108855357166,0.9615734777337739,0.0316227766017,0.75,3230,"{'SVM__alpha': 0.031622776601683791, 'SVM__gamma_frac': 0.75000000000000022, 'SVM__n_iter': 3230}",5,0.979591836734694,0.9542581801882563,0.9725545390570022,0.9568354997758852,0.9521463757916961,0.9663379650380995,0.9723419540229883,0.9613154960981047,0.9226190476190477,0.9691202475685233,0.012876133890119178,8.404728017165778e-05,0.020646589225563356,0.005580011506170971
0.3741882801055908,0.0012194156646728516,0.9600108855357166,0.9615734777337739,0.0316227766017,0.85,3230,"{'SVM__alpha': 0.031622776601683791, 'SVM__gamma_frac': 0.8500000000000002, 'SVM__n_iter': 3230}",5,0.979591836734694,0.9542581801882563,0.9725545390570022,0.9568354997758852,0.9521463757916961,0.9663379650380995,0.9723419540229883,0.9613154960981047,0.9226190476190477,0.9691202475685233,0.011655740754110118,2.3455154021140566e-05,0.020646589225563356,0.005580011506170971
0.36995620727539064,0.0012851238250732421,0.9600108855357166,0.9612193764339082,0.0316227766017,0.95,3230,"{'SVM__alpha': 0.031622776601683791, 'SVM__gamma_frac': 0.95000000000000018, 'SVM__n_iter': 3230}",5,0.979591836734694,0.9524876736889286,0.9725545390570022,0.9568354997758852,0.9521463757916961,0.9663379650380995,0.9723419540229883,0.9613154960981047,0.9226190476190477,0.9691202475685233,0.004540434475072468,0.00014918918710073162,0.020646589225563356,0.0060678490481230665
0.39856734275817873,0.001243734359741211,0.9348297971064039,0.9439307427967221,0.01,0.05,3230,"{'SVM__alpha': 0.01, 'SVM__gamma_frac': 0.050000000000000003, 'SVM__n_iter': 3230}",126,0.8979591836734696,0.9510309278350515,0.9693877551020409,0.9381443298969071,0.9387755102040817,0.9432989690721649,0.9202586206896549,0.946153846153846,0.9479166666666665,0.9410256410256411,0.018254681407005088,7.447436241403791e-05,0.02436624821277398,0.004419867525197929
0.4062082290649414,0.001497507095336914,0.9463467423858077,0.962572058538534,0.01,0.15,3230,"{'SVM__alpha': 0.01, 'SVM__gamma_frac': 0.15000000000000002, 'SVM__n_iter': 3230}",52,0.9387755102040817,0.9569923800986104,0.979591836734694,0.9595696996862392,0.9489795918367349,0.962147019273868,0.9410919540229883,0.9666666666666666,0.9226190476190477,0.9674845269672856,0.002587830896661093,0.0004537402352284357,0.018755519991861067,0.004030528261502684
0.3840609073638916,0.0012090682983398437,0.9525166522102023,0.9663337383647589,0.01,0.25,3230,"{'SVM__alpha': 0.01, 'SVM__gamma_frac': 0.25000000000000006, 'SVM__n_iter': 3230}",34,0.9693877551020408,0.964724338861497,0.979591836734694,0.9577991931869115,0.9489795918367349,0.967301658449126,0.9410919540229883,0.9717948717948719,0.9226190476190477,0.970048629531388,0.015395024186057243,1.036986528669115e-05,0.020227429244098833,0.0048987731559021076
0.37683515548706054,0.0012475013732910155,0.9566458555711335,0.9642378632254054,0.01,0.35,3230,"{'SVM__alpha': 0.01, 'SVM__gamma_frac': 0.35000000000000003, 'SVM__n_iter': 3230}",18,0.9693877551020408,0.9603765127745406,0.989795918367347,0.9552218735992828,0.9489795918367349,0.9655311519497981,0.9515086206896551,0.9674470457079154,0.9226190476190477,0.9726127320954906,0.005488023764803811,7.487628000438107e-05,0.022331247845973765,0.005971732960616318
0.3931826114654541,0.0013318538665771484,0.9572841221046916,0.9673253599211495,0.01,0.45,3230,"{'SVM__alpha': 0.01, 'SVM__gamma_frac': 0.45000000000000007, 'SVM__n_iter': 3230}",17,0.979591836734694,0.9629538323621694,0.989795918367347,0.9629538323621694,0.941942294159043,0.9655311519497981,0.9515086206896551,0.9674470457079154,0.9226190476190477,0.9777409372236957,0.013859003971506393,0.00013785306989149356,0.024564261410727338,0.005476107132230398
0.39029550552368164,0.0013913631439208985,0.9538091154219863,0.9657475921040272,0.01,0.55,3230,"{'SVM__alpha': 0.01, 'SVM__gamma_frac': 0.55000000000000016, 'SVM__n_iter': 3230}",32,0.979591836734694,0.9586060062752129,0.9725545390570022,0.9586060062752129,0.941942294159043,0.9706857911250559,0.9515086206896551,0.9656633221850612,0.9226190476190477,0.9751768346595932,0.016492808175294266,0.00014919673102036784,0.020622409097223633,0.006562134141616904
0.40758204460144043,0.00131072998046875,0.9558816821747856,0.9672886970471941,0.01,0.65,3230,"{'SVM__alpha': 0.01, 'SVM__gamma_frac': 0.65000000000000013, 'SVM__n_iter': 3230}",22,0.979591836734694,0.9586060062752129,0.9725545390570022,0.9586060062752129,0.941942294159043,0.9732631107126849,0.9619252873563218,0.9682274247491639,0.9226190476190477,0.9777409372236957,0.010449397708628206,6.309649386343673e-05,0.020809651684791118,0.007701978851383835
0.3962238311767578,0.0012904644012451173,0.9558816821747856,0.9669420919992027,0.01,0.75,3230,"{'SVM__alpha': 0.01, 'SVM__gamma_frac': 0.75000000000000022, 'SVM__n_iter': 3230}",22,0.979591836734694,0.9586060062752129,0.9725545390570022,0.9611833258628417,0.941942294159043,0.9732631107126849,0.9619252873563218,0.9682274247491639,0.9226190476190477,0.9734305923961095,0.01891955040484129,0.00012847046146966602,0.020809651684791118,0.006105107826500365
0.37558836936950685,0.0012543678283691406,0.9558816821747856,0.9648537131117232,0.01,0.85,3230,"{'SVM__alpha': 0.01, 'SVM__gamma_frac': 0.8500000000000002, 'SVM__n_iter': 3230}",22,0.979591836734694,0.9542581801882563,0.9725545390570022,0.9611833258628417,0.941942294159043,0.9732631107126849,0.9619252873563218,0.9638795986622074,0.9226190476190477,0.9716843501326259,0.017190277399532928,0.00016205059492657793,0.020809651684791118,0.00698658041637203
0.3769174098968506,0.001284646987915039,0.9558816821747856,0.9648537131117232,0.01,0.95,3230,"{'SVM__alpha': 0.01, 'SVM__gamma_frac': 0.95000000000000018, 'SVM__n_iter': 3230}",22,0.979591836734694,0.9542581801882563,0.9725545390570022,0.9611833258628417,0.941942294159043,0.9732631107126849,0.9619252873563218,0.9638795986622074,0.9226190476190477,0.9716843501326259,0.006073715454977177,0.00013557205791300887,0.020809651684791118,0.00698658041637203
0.38651485443115235,0.0012856483459472655,0.9368864337145354,0.9778799894263811,0.00316227766017,0.05,3230,"{'SVM__alpha': 0.0031622776601683794, 'SVM__gamma_frac': 0.050000000000000003, 'SVM__n_iter': 3230}",112,0.8979591836734696,0.9664948453608246,0.9693877551020409,0.9845360824742266,0.9489795918367349,0.9819587628865978,0.9202586206896549,0.9743589743589743,0.9479166666666665,0.982051282051282,0.008839059375303273,9.534079656589764e-05,0.025033980539866604,0.00663865501833435
0.36167540550231936,0.0011984825134277344,0.9484033789939391,0.9763044310517222,0.00316227766017,0.15,3230,"{'SVM__alpha': 0.0031622776601683794, 'SVM__gamma_frac': 0.15000000000000002, 'SVM__n_iter': 3230}",46,0.9489795918367347,0.9742268041237112,0.979591836734694,0.9724562976243833,0.9489795918367349,0.9776109367996414,0.9410919540229883,0.9769230769230768,0.9226190476190477,0.9803050397877984,0.0020495397272111866,2.6386550106479223e-05,0.018367997095983742,0.0027283406960736402
0.3662719249725342,0.001283884048461914,0.9545732888183341,0.9738884740817536,0.00316227766017,0.25,3230,"{'SVM__alpha': 0.0031622776601683794, 'SVM__gamma_frac': 0.25000000000000006, 'SVM__n_iter': 3230}",28,0.9693877551020408,0.9698789780367546,0.989795918367347,0.9698789780367546,0.9489795918367349,0.9724562976243836,0.9410919540229883,0.9794871794871794,0.9226190476190477,0.9777409372236959,0.005583850675852586,0.00014072627094194177,0.023179147069190695,0.004009743656433387
0.39639992713928224,0.0014802932739257813,0.9566299254264659,0.9725060883515418,0.00316227766017,0.35,3230,"{'SVM__alpha': 0.0031622776601683794, 'SVM__gamma_frac': 0.35000000000000003, 'SVM__n_iter': 3230}",19,0.9693877551020408,0.9698789780367546,0.989795918367347,0.9655311519497981,0.9591836734693877,0.9724562976243836,0.9410919540229883,0.9769230769230768,0.9226190476190477,0.9777409372236959,0.028177467937131148,0.0004245746756913057,0.02304388831297872,0.004526971532632064
0.3707026481628418,0.0012935638427734376,0.958702492179265,0.9723107062646313,0.00316227766017,0.45,3230,"{'SVM__alpha': 0.0031622776601683794, 'SVM__gamma_frac': 0.45000000000000007, 'SVM__n_iter': 3230}",13,0.9693877551020408,0.9655311519497981,0.989795918367347,0.968108471537427,0.9591836734693877,0.9706857911250559,0.9515086206896551,0.9794871794871794,0.9226190476190477,0.9777409372236959,0.005956421349824026,0.00014568905508071344,0.021997898235307994,0.005426797560326924
0.3698564529418945,0.001223278045654297,0.9628635179457152,0.972466782072881,0.00316227766017,0.55,3230,"{'SVM__alpha': 0.0031622776601683794, 'SVM__gamma_frac': 0.55000000000000016, 'SVM__n_iter': 3230}",2,0.979591836734694,0.9655311519497981,0.989795918367347,0.968108471537427,0.941942294159043,0.9706857911250559,0.9619252873563218,0.9777034559643256,0.9404761904761906,0.9803050397877984,0.007287887735150714,5.2752803205747084e-05,0.019733607328248526,0.005641467931925144
0.3639072418212891,0.00122222900390625,0.9628635179457152,0.971599860260195,0.00316227766017,0.65,3230,"{'SVM__alpha': 0.0031622776601683794, 'SVM__gamma_frac': 0.65000000000000013, 'SVM__n_iter': 3230}",2,0.979591836734694,0.9611833258628415,0.989795918367347,0.968108471537427,0.941942294159043,0.9732631107126849,0.9619252873563218,0.9751393534002231,0.9404761904761906,0.9803050397877984,0.005669128604215695,2.1929118281759942e-05,0.019733607328248526,0.006507972778500828
0.37475738525390623,0.0011882305145263672,0.9649360846985147,0.9683169814775402,0.00316227766017,0.75,3230,"{'SVM__alpha': 0.0031622776601683794, 'SVM__gamma_frac': 0.75000000000000022, 'SVM__n_iter': 3230}",1,0.979591836734694,0.9586060062752129,0.989795918367347,0.9611833258628415,0.941942294159043,0.9732631107126849,0.9723419540229883,0.9707915273132666,0.9404761904761906,0.9777409372236957,0.008016052318219748,2.8270613083730222e-05,0.02007037297104735,0.007274484108425834
0.37496180534362794,0.0013935089111328125,0.9628635179457152,0.9683169814775402,0.00316227766017,0.85,3230,"{'SVM__alpha': 0.0031622776601683794, 'SVM__gamma_frac': 0.8500000000000002, 'SVM__n_iter': 3230}",2,0.979591836734694,0.9586060062752129,0.989795918367347,0.9611833258628415,0.941942294159043,0.9732631107126849,0.9619252873563218,0.9707915273132666,0.9404761904761906,0.9777409372236957,0.006337337094038623,0.0001460772092099788,0.019733607328248526,0.007274484108425834
0.3703439712524414,0.0013995647430419921,0.9593885112630102,0.9679628801776747,0.00316227766017,0.95,3230,"{'SVM__alpha': 0.0031622776601683794, 'SVM__gamma_frac': 0.95000000000000018, 'SVM__n_iter': 3230}",12,0.979591836734694,0.9542581801882563,0.9725545390570022,0.9637606454504707,0.941942294159043,0.9732631107126849,0.9619252873563218,0.9707915273132666,0.9404761904761906,0.9777409372236957,0.006556279385379748,0.0002704588835415486,0.01581369508275146,0.008211962815791032
0.3634748935699463,0.0012267589569091796,0.9389430703226671,1.0,0.001,0.05,3230,"{'SVM__alpha': 0.001, 'SVM__gamma_frac': 0.050000000000000003, 'SVM__n_iter': 3230}",96,0.9081632653061223,1.0,0.9693877551020409,1.0,0.9489795918367349,1.0,0.9202586206896549,1.0,0.9479166666666665,1.0,0.007660903697286288,1.710815704425976e-05,0.021984951680499455,0.0
0.3598169326782227,0.0012282848358154297,0.9406891922321812,0.9958868622786149,0.001,0.15,3230,"{'SVM__alpha': 0.001, 'SVM__gamma_frac': 0.15000000000000002, 'SVM__n_iter': 3230}",85,0.9247009148486982,0.9974226804123713,0.9553131597466572,0.9948453608247422,0.9489795918367349,0.9974226804123709,0.9515086206896551,0.9948717948717949,0.9226190476190477,0.9948717948717949,0.0018418892894856943,2.9408678042891345e-05,0.013996194846439606,0.0012540274031411177
0.37413554191589354,0.0013119697570800782,0.9462526579285372,0.9869444540219977,0.001,0.25,3230,"{'SVM__alpha': 0.001, 'SVM__gamma_frac': 0.25000000000000006, 'SVM__n_iter': 3230}",56,0.9247009148486982,0.9845360824742269,0.9725545390570022,0.9853428955625277,0.941942294159043,0.9879202151501569,0.9515086206896551,0.9871794871794871,0.9404761904761906,0.9897435897435897,0.013744931834696134,0.00014417677522385718,0.01577466041276626,0.0018551417284644381
0.3719472885131836,0.0014157772064208984,0.9462972092962642,0.9799073916649922,0.001,0.35,3230,"{'SVM__alpha': 0.001, 'SVM__gamma_frac': 0.35000000000000003, 'SVM__n_iter': 3230}",54,0.9247009148486982,0.979381443298969,0.9725545390570022,0.9776109367996412,0.9591836734693877,0.9801882563872704,0.93426724137931,0.9820512820512821,0.9404761904761906,0.9803050397877984,0.010567424134506601,0.00023218470903215983,0.017374689618602838,0.0014410830401149564
0.3674431800842285,0.001225423812866211,0.9511905860535429,0.9763044310517224,0.001,0.45,3230,"{'SVM__alpha': 0.001, 'SVM__gamma_frac': 0.45000000000000007, 'SVM__n_iter': 3230}",39,0.941942294159043,0.9768041237113401,0.989795918367347,0.9698789780367546,0.9489795918367349,0.9776109367996414,0.93426724137931,0.9794871794871794,0.9404761904761906,0.9777409372236959,0.006773591669238401,4.1237014184490386e-05,0.01995337859924339,0.0033297607738845816
0.3767484188079834,0.0013427734375,0.9497562858343017,0.9750781211297601,0.001,0.55,3230,"{'SVM__alpha': 0.001, 'SVM__gamma_frac': 0.55000000000000016, 'SVM__n_iter': 3230}",41,0.9521463757916961,0.9724562976243836,0.989795918367347,0.968108471537427,0.941942294159043,0.9750336172120124,0.9238505747126434,0.9820512820512821,0.9404761904761906,0.9777409372236959,0.010580579973672236,0.00013962098154765554,0.022068477642071586,0.004715241612463027
0.37350826263427733,0.00124359130859375,0.9518288525871009,0.9747213764251894,0.001,0.65,3230,"{'SVM__alpha': 0.001, 'SVM__gamma_frac': 0.65000000000000013, 'SVM__n_iter': 3230}",36,0.9521463757916961,0.9706857911250559,0.989795918367347,0.9655311519497981,0.941942294159043,0.9750336172120124,0.93426724137931,0.9820512820512821,0.9404761904761906,0.9803050397877984,0.010683595343268064,5.412112248616383e-05,0.019923071508815757,0.006095055077126994
0.36473965644836426,0.0012442111968994141,0.955958055948032,0.9748827390428497,0.001,0.75,3230,"{'SVM__alpha': 0.001, 'SVM__gamma_frac': 0.75000000000000022, 'SVM__n_iter': 3230}",21,0.9623504574243492,0.9706857911250559,0.989795918367347,0.968108471537427,0.941942294159043,0.9732631107126849,0.9446839080459769,0.9820512820512821,0.9404761904761906,0.9803050397877984,0.0070493817338982264,0.00011772274120573909,0.01873404973461849,0.005420657196687289
0.3636182308197021,0.0012405872344970702,0.9524830492653268,0.973143608608067,0.001,0.85,3230,"{'SVM__alpha': 0.001, 'SVM__gamma_frac': 0.8500000000000002, 'SVM__n_iter': 3230}",35,0.9623504574243492,0.9663379650380994,0.9725545390570022,0.968108471537427,0.941942294159043,0.9732631107126849,0.9446839080459769,0.9777034559643256,0.9404761904761906,0.9803050397877984,0.003961498628333985,5.893147852498233e-05,0.012791765330307642,0.00536212597630809
0.36089463233947755,0.0012091636657714845,0.954555616018126,0.9696653477385018,0.001,0.95,3230,"{'SVM__alpha': 0.001, 'SVM__gamma_frac': 0.95000000000000018, 'SVM__n_iter': 3230}",29,0.9623504574243492,0.9619901389511428,0.9725545390570022,0.9637606454504705,0.941942294159043,0.9732631107126849,0.9551005747126436,0.9690078037904124,0.9404761904761906,0.9803050397877984,0.002857742238185407,1.771217384821959e-05,0.012189933664542857,0.00663857889018081
0.33993115425109866,0.001235055923461914,0.9389430703226671,1.0,0.000316227766017,0.05,3230,"{'SVM__alpha': 0.00031622776601683794, 'SVM__gamma_frac': 0.050000000000000003, 'SVM__n_iter': 3230}",96,0.9081632653061223,1.0,0.9693877551020409,1.0,0.9489795918367349,1.0,0.9202586206896549,1.0,0.9479166666666665,1.0,0.004215917469805172,9.03557219965307e-05,0.021984951680499455,0.0
0.34200682640075686,0.0012425422668457032,0.9421234545676063,1.0,0.000316227766017,0.15,3230,"{'SVM__alpha': 0.00031622776601683794, 'SVM__gamma_frac': 0.15000000000000002, 'SVM__n_iter': 3230}",73,0.9247009148486982,1.0,0.9553131597466572,1.0,0.9489795918367349,1.0,0.9410919540229883,1.0,0.9404761904761906,1.0,0.002416106780641575,5.467382501133486e-05,0.010318030520355985,0.0
0.35008907318115234,0.0013138771057128907,0.9393471959308539,0.997430610626487,0.000316227766017,0.25,3230,"{'SVM__alpha': 0.00031622776601683794, 'SVM__gamma_frac': 0.25000000000000006, 'SVM__n_iter': 3230}",93,0.9247009148486982,1.0,0.9553131597466572,0.997422680412371,0.941942294159043,0.9974226804123709,0.93426724137931,0.9948717948717949,0.9404761904761906,0.9974358974358974,0.003228217544585461,0.0001803835579252737,0.010067525971915969,0.0016216937778833385
0.35422825813293457,0.0012012004852294921,0.9337996224953494,0.9905474146352677,0.000316227766017,0.35,3230,"{'SVM__alpha': 0.00031622776601683794, 'SVM__gamma_frac': 0.35000000000000003, 'SVM__n_iter': 3230}",131,0.9074595355383535,0.9948453608247424,0.9553131597466572,0.9879202151501569,0.941942294159043,0.9879202151501569,0.9238505747126434,0.9897435897435898,0.9404761904761906,0.9923076923076922,0.0015699580334114624,2.3737392444472308e-05,0.016581061262680857,0.002684079270709788
0.35558485984802246,0.0011971950531005859,0.9372746291780546,0.9874625613442287,0.000316227766017,0.45,3230,"{'SVM__alpha': 0.00031622776601683794, 'SVM__gamma_frac': 0.45000000000000007, 'SVM__n_iter': 3230}",107,0.9074595355383535,0.9896907216494845,0.9725545390570022,0.9853428955625277,0.941942294159043,0.9879202151501569,0.9238505747126434,0.9871794871794871,0.9404761904761906,0.9871794871794871,0.005697083349033899,1.2449559815617322e-05,0.02173221573858214,0.001401955087982512
0.3557882308959961,0.0012851238250732421,0.9407496358607597,0.9850567440308394,0.000316227766017,0.55,3230,"{'SVM__alpha': 0.00031622776601683794, 'SVM__gamma_frac': 0.55000000000000016, 'SVM__n_iter': 3230}",84,0.9247009148486982,0.9845360824742269,0.9725545390570022,0.9853428955625277,0.941942294159043,0.9879202151501569,0.9238505747126434,0.9871794871794871,0.9404761904761906,0.9803050397877984,0.00644399359218183,0.00011509553129991656,0.017689322725843747,0.002669725442634591
0.35854616165161135,0.001217794418334961,0.9393312657861861,0.9805842182001783,0.000316227766017,0.65,3230,"{'SVM__alpha': 0.00031622776601683794, 'SVM__gamma_frac': 0.65000000000000013, 'SVM__n_iter': 3230}",94,0.9349049964813512,0.982765575974899,0.9725545390570022,0.9776109367996412,0.9247009148486981,0.9801882563872704,0.9238505747126434,0.9820512820512821,0.9404761904761906,0.9803050397877984,0.0023499527397819213,1.1190343069522294e-05,0.017818490272286183,0.0017880563030592928
0.36191658973693847,0.0012270450592041016,0.9462812791515965,0.978170904634915,0.000316227766017,0.75,3230,"{'SVM__alpha': 0.00031622776601683794, 'SVM__gamma_frac': 0.75000000000000022, 'SVM__n_iter': 3230}",55,0.9349049964813512,0.9784177498879425,0.989795918367347,0.9724562976243836,0.941942294159043,0.9801882563872704,0.9238505747126434,0.9820512820512821,0.9404761904761906,0.9777409372236959,0.004349083245997684,2.7330548908119066e-05,0.022764990339726628,0.0032258200453419835
