mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_SVM__n_iter,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.005957555770874023,0.0010007858276367188,0.9551015786337702,0.964470879152018,1,{'SVM__n_iter': 1},7,0.9655172413793105,0.9515239802779023,0.9725545390570022,0.9602196324518154,0.9521463757916961,0.9645674585387719,0.9619252873563218,0.9743589743589743,0.9226190476190477,0.9716843501326259,0.0006208793237767212,5.232461699016604e-05,0.01736345279982971,0.008191620193226886
0.005331897735595703,0.0009964466094970702,0.9552257049572033,0.9554061331744913,2,{'SVM__n_iter': 2},6,0.9897959183673469,0.9594128193635141,0.9208304011259677,0.9201255042581803,0.9521463757916961,0.9645674585387719,0.9551005747126436,0.9577480490523969,0.9583333333333333,0.9751768346595932,0.00021426621329077508,5.473430108556665e-05,0.02198010815343666,0.018660500532248065
0.005490589141845703,0.0009998321533203126,0.9385143960016511,0.9536347587506802,4,{'SVM__n_iter': 4},12,0.9208304011259679,0.954101299865531,0.9725545390570022,0.9611833258628417,0.9553131597466572,0.9392873151053337,0.9206178160919539,0.941917502787068,0.9226190476190477,0.9716843501326259,0.0002299579219189734,9.760154275824833e-05,0.021605425312099392,0.012050970928411208
0.006245231628417969,0.0011281967163085938,0.9564930701408247,0.9591407032407666,8,{'SVM__n_iter': 8},5,0.979591836734694,0.9550649932765576,0.9725545390570022,0.9568354997758852,0.941942294159043,0.9629538323621694,0.9723419540229883,0.9569676700111484,0.9151785714285713,0.9638815207780724,0.00039924426855585213,0.00019533784197149,0.024236042856051288,0.0035682699663112712
0.008329439163208007,0.0012088298797607421,0.9466953303196001,0.9594294090068367,16,{'SVM__n_iter': 16},11,0.9106263194933146,0.9566786194531599,0.9725545390570022,0.9550649932765576,0.9521463757916961,0.961990138951143,0.9723419540229883,0.9595317725752508,0.9255952380952382,0.9638815207780724,0.00045540595851466167,0.00022508039273821397,0.024925473901224043,0.00325588953150154
0.009345912933349609,0.001301717758178711,0.9517365486691871,0.9626410684427811,32,{'SVM__n_iter': 32},9,0.9623504574243492,0.9602196324518154,0.989795918367347,0.9552218735992828,0.941942294159043,0.9594128193635141,0.9410919540229883,0.9641025641025641,0.9226190476190477,0.9742484526967286,0.0005406239901929061,0.00029210307952337507,0.022869888993169305,0.006452855728811486
0.013304996490478515,0.0010715484619140624,0.953234531583283,0.9633342785387639,64,{'SVM__n_iter': 64},8,0.9285714285714286,0.9587628865979381,0.9725545390570022,0.9619901389511428,0.9521463757916961,0.961990138951143,0.9723419540229883,0.9613154960981047,0.9404761904761906,0.9726127320954906,0.001136511616630573,8.260088662306094e-05,0.017397535382955406,0.0047890756871387
0.021861839294433593,0.001411581039428711,0.9503341087392813,0.9681339484896727,128,{'SVM__n_iter': 128},10,0.9623504574243492,0.9671447781264007,0.9725545390570022,0.9586060062752129,0.941942294159043,0.9655311519497981,0.9515086206896551,0.9725752508361204,0.9226190476190477,0.9768125552608311,0.0006853832689964678,0.00016350860878983295,0.017144437469072654,0.006222187279383402
0.03895158767700195,0.0013862133026123046,0.9580306227008313,0.9684730572857901,256,{'SVM__n_iter': 256},4,0.9693877551020408,0.9629538323621694,0.9725545390570022,0.9655311519497981,0.9521463757916961,0.9689152846257285,0.9551005747126436,0.9646599777034559,0.9404761904761906,0.9803050397877984,0.0029938300453069,0.0002401607471803788,0.011735258504748958,0.006226517511622165
0.06873359680175781,0.0015475749969482422,0.9628316955401958,0.9709203903203036,512,{'SVM__n_iter': 512},1,0.979591836734694,0.9629538323621694,0.989795918367347,0.9655311519497981,0.9591836734693877,0.968108471537427,0.9619252873563218,0.9751393534002231,0.9226190476190477,0.9828691423519009,0.0010769951831741467,0.0002759328543875789,0.02288152921602662,0.007224806540500029
0.1307931900024414,0.0014806270599365234,0.9614610780158095,0.9695066285255468,1024,{'SVM__n_iter': 1024},2,0.979591836734694,0.9594128193635139,0.9725545390570022,0.9637606454504707,0.941942294159043,0.9732631107126849,0.9723419540229883,0.9707915273132666,0.9404761904761906,0.9803050397877984,0.004959473061306442,0.0002663954990366223,0.016669790994920778,0.0073112121293844624
0.25676770210266114,0.0016448020935058594,0.9593885112630102,0.9691865466949316,2048,{'SVM__n_iter': 2048},3,0.979591836734694,0.9586060062752129,0.9725545390570022,0.9611833258628415,0.941942294159043,0.9732631107126849,0.9619252873563218,0.9751393534002231,0.9404761904761906,0.9777409372236957,0.004440074493410372,0.0004302766036729445,0.01581369508275146,0.007761845894379969
