mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_MLP__activation,param_MLP__alpha,param_MLP__hidden_layer_sizes,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.015963125228881835,0.0006086349487304688,0.3952051509435391,0.399310253426782,relu,3.16227766017,"(24,)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (24,)}",33,0.3856382978723404,0.38809378594324834,0.3763790386130812,0.3720357698852323,0.38197578623110545,0.4074714612349021,0.44427898086808054,0.4608377611725293,0.3881251862331746,0.36811248889799825,0.008195191726844188,7.846129042362273e-05,0.024779698117533923,0.03374980482655028
0.024105024337768555,0.0006162166595458984,0.3809052737146414,0.3802991858397321,relu,3.16227766017,"(12, 12)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (12, 12)}",47,0.3899455548391718,0.38862710368086717,0.38893366286983305,0.3975445104477362,0.3771939250662656,0.3419527505549011,0.3501804635454359,0.39580199455857046,0.39822694286659494,0.37756956995658575,0.012341345990117648,8.327501933052162e-05,0.016717002643111732,0.02042054072007044
0.014062833786010743,0.0005573272705078125,0.3068094706048023,0.31201841783838746,relu,3.16227766017,"(6, 6)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (6, 6)}",233,0.34082849774339136,0.2995797511926544,0.23550218497027017,0.3302058355821797,0.32374274661508706,0.30966126665051397,0.3393503312364303,0.3046021056542339,0.29476341641385884,0.31604313011235535,0.0033694393091808226,2.527938601417626e-05,0.03939014579192827,0.010604326938890808
0.019682598114013673,0.0006902217864990234,0.372835877071926,0.37154725341674794,relu,3.16227766017,"(24, 24)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (24, 24)}",50,0.37868937602980157,0.3771377964926352,0.33859875349237056,0.39082860588236934,0.4035210258614514,0.3623302225452763,0.3617482231995396,0.3799574674754015,0.3816425120772947,0.3474821746880571,0.004492959892280333,0.0001840716812330221,0.021714478411033956,0.015085344527739492
0.013660240173339843,0.0006373405456542968,0.3517169509318691,0.3507117715371985,relu,3.16227766017,"(12, 12, 12)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (12, 12, 12)}",66,0.37717601547388774,0.3503354471096407,0.3573500967117989,0.3512851147259749,0.35404577691811734,0.3386484085408817,0.3162055335968378,0.36146279283534194,0.35348992170581384,0.35182709447415333,0.0023133801657086463,0.00012094468578597789,0.01973169297168221,0.007250151356690841
0.012087345123291016,0.0007267951965332031,0.33333333333333337,0.33333333333333337,relu,3.16227766017,"(6, 6, 6)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (6, 6, 6)}",105,0.33333333333333337,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333332,0.33333333333333337,0.33333333333333337,0.3333333333333333,0.0014968206029791523,0.00011861084451598457,8.220907038393927e-17,4.965068306494546e-17
0.014478063583374024,0.0006406784057617187,0.3339629020534423,0.3340456423281627,relu,3.16227766017,"(24, 24, 24)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (24, 24, 24)}",104,0.324074074074074,0.33579383579383576,0.2975589225589226,0.34615384615384615,0.3194444444444445,0.33406716740050074,0.350885616730687,0.3272382540675224,0.3786627812854137,0.3269751082251082,0.0013288438482577309,2.72575735681906e-05,0.027947894021836082,0.0070142459472136605
0.019699764251708985,0.0006426811218261719,0.4031924737316675,0.4110558309611279,relu,1.0,"(12,)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (12,)}",10,0.41156243283902855,0.4427873997766471,0.40253599828067926,0.40611101363789537,0.4223350526542016,0.401118992516842,0.38352678654270805,0.3946039436235515,0.3957035566723681,0.4106578052507034,0.006843446070131831,0.00018567824644116844,0.01326233579363996,0.01673862274834148
0.007988405227661134,0.0005336284637451171,0.32387790877147854,0.32183505901880355,relu,1.0,"(6,)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (6,)}",196,0.3283365570599613,0.32092638544251445,0.3288201160541586,0.32155439144686454,0.30327208252740173,0.3272523971448703,0.3471673254281948,0.3153556682968448,0.31184407796101954,0.32408645276292336,0.0005605723550366024,1.2785461674228163e-05,0.015194422237945496,0.003932004380597447
0.017902183532714843,0.0006444454193115234,0.3971058977213774,0.40320977974140143,relu,1.0,"(24,)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (24,)}",22,0.4059030016476825,0.40241817123537554,0.3763790386130812,0.3720357698852323,0.378671466437424,0.4086369624004033,0.436703223292323,0.4638985365910283,0.3881251862331746,0.36905945859496797,0.01053900376657777,8.424418522196197e-05,0.022321011137517728,0.034208973935244504
0.022440671920776367,0.0005587100982666016,0.39008638469395074,0.3821257835259857,relu,1.0,"(12, 12)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (12, 12)}",43,0.4114102013038183,0.3961200090232348,0.40606418797908167,0.39981424390026543,0.3771939250662656,0.3438520857875697,0.3454856278646847,0.3907469153762794,0.4101376541776061,0.38009566354257895,0.008835369550057169,2.401792366171577e-05,0.02552718300548954,0.020258535079216003
0.0134185791015625,0.0008365631103515625,0.3090704448199538,0.31294838218298593,relu,1.0,"(6, 6)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (6, 6)}",232,0.3479206963249517,0.2995797511926544,0.24343613439358125,0.3323210043640151,0.32374274661508706,0.3106109342668482,0.3393503312364303,0.30386421060739577,0.2909319987893378,0.3183660104840162,0.004327701356894354,0.00038674043437272757,0.0382099326968324,0.011587539144340337
0.019362783432006835,0.0006468772888183593,0.3721499476205548,0.3731848156565841,relu,1.0,"(24, 24)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (24, 24)}",51,0.37868937602980157,0.3785177387327925,0.3465327029156816,0.38957537882269067,0.4127802851207107,0.365718113029941,0.33712817086975067,0.388195735398031,0.3854739297018158,0.3439171122994653,0.005100166945412061,6.393484824383969e-05,0.0274139175929525,0.016939707487663807
0.014869594573974609,0.0007150173187255859,0.34350717110600204,0.34424094555735923,relu,1.0,"(12, 12, 12)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (12, 12, 12)}",78,0.37717601547388774,0.3504426676469688,0.3479206963249517,0.33527862022485677,0.35122501611863316,0.3362282878411911,0.3089591567852436,0.3552823356744926,0.3317507912710312,0.343972816399287,0.0027137950778416964,0.0001860804697580747,0.022552888430112297,0.007809884824797022
0.011313533782958985,0.000661468505859375,0.33333333333333337,0.33333333333333337,relu,1.0,"(6, 6, 6)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (6, 6, 6)}",105,0.33333333333333337,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333332,0.33333333333333337,0.33333333333333337,0.3333333333333333,0.0020604163875879832,0.00016326173148763115,8.220907038393927e-17,4.965068306494546e-17
0.013401269912719727,0.0006381988525390625,0.3347217459324736,0.33482372791315884,relu,1.0,"(24, 24, 24)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (24, 24, 24)}",103,0.324074074074074,0.33695933695933694,0.2975589225589226,0.34593801260467927,0.3194444444444445,0.33458516791850124,0.350885616730687,0.33219836471869,0.3824941989099348,0.32443775736458663,0.00022732858325032917,2.985640387177707e-05,0.02917630620096835,0.006970021193827389
0.019427680969238283,0.0006354331970214843,0.40046825205065434,0.41065089477486694,relu,0.316227766017,"(12,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (12,)}",20,0.40266136542732295,0.44196723228981294,0.40253599828067926,0.40611101363789537,0.41770542302457203,0.3999534913513408,0.38731466533058684,0.3981690060121434,0.39187213904784707,0.40705373058314237,0.006726448001693844,0.00012519017915743602,0.01051707681156828,0.01602806971160747
0.00745096206665039,0.0005342006683349609,0.32387790877147854,0.32183505901880355,relu,0.316227766017,"(6,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (6,)}",196,0.3283365570599613,0.32092638544251445,0.3288201160541586,0.32155439144686454,0.30327208252740173,0.3272523971448703,0.3471673254281948,0.3153556682968448,0.31184407796101954,0.32408645276292336,0.0006742819119148621,5.64369763553289e-05,0.015194422237945496,0.003932004380597447
0.01465301513671875,0.0006371974945068359,0.3967448760455738,0.4022806275927371,relu,0.316227766017,"(24,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (24,)}",23,0.4059030016476825,0.40241817123537554,0.3763790386130812,0.3720357698852323,0.378671466437424,0.4086369624004033,0.4348893095065781,0.4592527758477065,0.3881251862331746,0.36905945859496797,0.008173094505063896,0.00016269531506432345,0.0216831980592245,0.03257190530058855
0.026033592224121094,0.000592184066772461,0.3891471567891632,0.3828955142639173,relu,0.316227766017,"(12, 12)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (12, 12)}",44,0.42012321799555835,0.4042813021307645,0.389775413711584,0.39614368108991765,0.3771939250662656,0.3426865846220685,0.34079079218393354,0.39148481042311756,0.4178004894266482,0.3798811930537182,0.011841667562405738,3.0924056964217405e-05,0.029148493909356542,0.021598546297133887
0.013624811172485351,0.0006061553955078125,0.3108081501751005,0.31469644239464206,relu,0.316227766017,"(6, 6)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (6, 6)}",231,0.3479206963249517,0.3004221982716606,0.24343613439358125,0.33158717029684776,0.32374274661508706,0.3106109342668482,0.3480812410696059,0.3103874887710374,0.2909319987893378,0.32047442036681634,0.003889859217180335,0.00011836982795258143,0.03971632066450581,0.010561195214448003
0.01925797462463379,0.0006422996520996094,0.36853804361875203,0.3742027378127176,relu,0.316227766017,"(24, 24)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (24, 24)}",52,0.3715971774482413,0.3785177387327925,0.33565262554624253,0.39212221470285996,0.4127802851207107,0.367099447744609,0.33712817086975067,0.38935717558386146,0.3854739297018158,0.3439171122994653,0.00529756768133577,9.197050383084113e-05,0.029423841990562985,0.017533166922360108
0.012882328033447266,0.0005926609039306641,0.34665008343887244,0.34842215334388016,relu,0.316227766017,"(12, 12, 12)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (12, 12, 12)}",68,0.37717601547388774,0.3504426676469688,0.3573500967117989,0.34411665594461294,0.35025789813023855,0.3422326379315627,0.3162055335968378,0.3613459887969693,0.3317507912710312,0.343972816399287,0.0018196142232106995,2.922253253585603e-05,0.02100802931573121,0.007039204628485271
0.012051868438720702,0.0006576061248779296,0.33333333333333337,0.33333333333333337,relu,0.316227766017,"(6, 6, 6)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (6, 6, 6)}",105,0.33333333333333337,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333332,0.33333333333333337,0.33333333333333337,0.3333333333333333,0.0028402372953495267,0.0001514924034017617,8.220907038393927e-17,4.965068306494546e-17
0.013077163696289062,0.0006045341491699219,0.3356521666444477,0.3343151729330591,relu,0.316227766017,"(24, 24, 24)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (24, 24, 24)}",93,0.324074074074074,0.33695933695933694,0.2975589225589226,0.34477251143917814,0.32407407407407407,0.33341966675300005,0.350885616730687,0.3319865921491938,0.3824941989099348,0.32443775736458663,5.285575895987092e-05,2.2497417663737198e-06,0.028744913092102045,0.006635285828466396
0.021626853942871095,0.0006251335144042969,0.40364823928094107,0.41810926674936794,relu,0.1,"(12,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.10000000000000001, 'MLP__hidden_layer_sizes': (12,)}",3,0.40644924421520173,0.44386656752248144,0.40253599828067926,0.40611101363789537,0.4297406691023713,0.4353460159911773,0.38731466533058684,0.3981690060121434,0.39187213904784707,0.40705373058314237,0.009347901110782772,7.61306027421674e-05,0.014805859277972615,0.018024100662500916
0.007274007797241211,0.000505828857421875,0.32387790877147854,0.32183505901880355,relu,0.1,"(6,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.10000000000000001, 'MLP__hidden_layer_sizes': (6,)}",196,0.3283365570599613,0.32092638544251445,0.3288201160541586,0.32155439144686454,0.30327208252740173,0.3272523971448703,0.3471673254281948,0.3153556682968448,0.31184407796101954,0.32408645276292336,0.0005215580141716375,2.972497439481487e-06,0.015194422237945496,0.003932004380597447
0.017593908309936523,0.0011054039001464843,0.3967448760455738,0.40204833955557107,relu,0.1,"(24,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.10000000000000001, 'MLP__hidden_layer_sizes': (24,)}",23,0.4059030016476825,0.40241817123537554,0.3763790386130812,0.3720357698852323,0.378671466437424,0.4086369624004033,0.4348893095065781,0.45809133566187615,0.3881251862331746,0.36905945859496797,0.011927980045113489,0.0008288407103505187,0.0216831980592245,0.03216639471337731
0.026856517791748045,0.0005910396575927734,0.3930293977980163,0.38240730476984935,relu,0.1,"(12, 12)","{'MLP__activation': 'relu', 'MLP__alpha': 0.10000000000000001, 'MLP__hidden_layer_sizes': (12, 12)}",34,0.42012321799555835,0.4042813021307645,0.40444336986890184,0.3940285123080822,0.3771939250662656,0.3426865846220685,0.3454856278646847,0.3903233702372871,0.4178004894266482,0.3807167545510444,0.012374087159512229,9.508089889995207e-06,0.0282050210385487,0.021245149501838707
0.015318012237548828,0.0005978107452392578,0.31156699405413185,0.31509775943148227,relu,0.1,"(6, 6)","{'MLP__activation': 'relu', 'MLP__alpha': 0.10000000000000001, 'MLP__hidden_layer_sizes': (6, 6)}",230,0.3479206963249517,0.3004221982716606,0.24343613439358125,0.33337928499218816,0.32374274661508706,0.3106109342668482,0.3480812410696059,0.31154892895686775,0.29476341641385884,0.31952745066984667,0.003292472264999735,1.442824460178041e-05,0.03936434858180579,0.010972094006571374
0.019974231719970703,0.0006663322448730469,0.36778414541339743,0.37365629805059164,relu,0.1,"(24, 24)","{'MLP__activation': 'relu', 'MLP__alpha': 0.10000000000000001, 'MLP__hidden_layer_sizes': (24, 24)}",54,0.3715971774482413,0.3785177387327925,0.33565262554624253,0.39212221470285996,0.4127802851207107,0.367099447744609,0.3333402920818719,0.38662497677323127,0.3854739297018158,0.3439171122994653,0.004285293626967631,5.89339477673524e-05,0.030255734719117872,0.01708930522988681
0.016369962692260744,0.0008082389831542969,0.34522475809286957,0.34789524098901076,relu,0.1,"(12, 12, 12)","{'MLP__activation': 'relu', 'MLP__alpha': 0.10000000000000001, 'MLP__hidden_layer_sizes': (12, 12, 12)}",69,0.37717601547388774,0.351392335263303,0.3573500967117989,0.34411665594461294,0.3431656995486783,0.3386484085408817,0.3162055335968378,0.3613459887969693,0.3317507912710312,0.343972816399287,0.002306705741480266,0.0002638184047966478,0.020955424460966564,0.007852634142505015
0.010565471649169923,0.0005653858184814453,0.33333333333333337,0.33333333333333337,relu,0.1,"(6, 6, 6)","{'MLP__activation': 'relu', 'MLP__alpha': 0.10000000000000001, 'MLP__hidden_layer_sizes': (6, 6, 6)}",105,0.33333333333333337,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333332,0.33333333333333337,0.33333333333333337,0.3333333333333333,0.0012675611813078918,3.6819919131948856e-05,8.220907038393927e-17,4.965068306494546e-17
0.013805341720581055,0.00062255859375,0.33489332276541633,0.33408153311608596,relu,0.1,"(24, 24, 24)","{'MLP__activation': 'relu', 'MLP__alpha': 0.10000000000000001, 'MLP__hidden_layer_sizes': (24, 24, 24)}",94,0.324074074074074,0.3360096693430027,0.2975589225589226,0.34477251143917814,0.32407407407407407,0.33225416558749893,0.350885616730687,0.3319865921491938,0.3786627812854137,0.3253847270615563,0.0010027100132781583,2.089417506861717e-05,0.02752290052883286,0.006346293597112833
0.02132697105407715,0.000632619857788086,0.4044814787193241,0.4168886003044686,relu,0.0316227766017,"(12,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.031622776601683791, 'MLP__hidden_layer_sizes': (12,)}",1,0.40644924421520173,0.44270106635698037,0.40253599828067926,0.40611101363789537,0.4338867397378036,0.4315696251180122,0.38731466533058684,0.3970075658263129,0.39187213904784707,0.40705373058314237,0.009554858863299301,0.00013208575195766843,0.016292830745641702,0.0172624011191985
0.007913637161254882,0.0005518436431884765,0.32387790877147854,0.32183505901880355,relu,0.0316227766017,"(6,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.031622776601683791, 'MLP__hidden_layer_sizes': (6,)}",196,0.3283365570599613,0.32092638544251445,0.3288201160541586,0.32155439144686454,0.30327208252740173,0.3272523971448703,0.3471673254281948,0.3153556682968448,0.31184407796101954,0.32408645276292336,0.00047623172471459647,3.049245933084098e-05,0.015194422237945496,0.003932004380597447
0.017067718505859374,0.0006947994232177734,0.3967448760455738,0.40204833955557107,relu,0.0316227766017,"(24,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.031622776601683791, 'MLP__hidden_layer_sizes': (24,)}",23,0.4059030016476825,0.40241817123537554,0.3763790386130812,0.3720357698852323,0.378671466437424,0.4086369624004033,0.4348893095065781,0.45809133566187615,0.3881251862331746,0.36905945859496797,0.008966350554151993,0.00013927330221798163,0.0216831980592245,0.03216639471337731
0.02415947914123535,0.0009506702423095703,0.3923653257618105,0.382787171816383,relu,0.0316227766017,"(12, 12)","{'MLP__activation': 'relu', 'MLP__alpha': 0.031622776601683791, 'MLP__hidden_layer_sizes': (12, 12)}",35,0.4239110967834372,0.4042813021307645,0.39735117128734154,0.3959278475407507,0.3771939250662656,0.3426865846220685,0.3454856278646847,0.3903233702372871,0.4178004894266482,0.3807167545510444,0.009581161957570757,0.00073770885743787,0.02857949822855037,0.021465381450536905
0.014788198471069335,0.0005673885345458985,0.311689370472728,0.31640501450217823,relu,0.0316227766017,"(6, 6)","{'MLP__activation': 'relu', 'MLP__alpha': 0.031622776601683791, 'MLP__hidden_layer_sizes': (6, 6)}",222,0.3485296224657927,0.3069584736251403,0.24343613439358125,0.33337928499218816,0.32374274661508706,0.3106109342668482,0.3480812410696059,0.31154892895686775,0.29476341641385884,0.31952745066984667,0.0022529432046712607,2.1534570021560438e-05,0.039477957815160905,0.009426192586909628
0.018725013732910155,0.0009033679962158203,0.36778414541339743,0.3742027378127176,relu,0.0316227766017,"(24, 24)","{'MLP__activation': 'relu', 'MLP__alpha': 0.031622776601683791, 'MLP__hidden_layer_sizes': (24, 24)}",54,0.3715971774482413,0.3785177387327925,0.33565262554624253,0.39212221470285996,0.4127802851207107,0.367099447744609,0.3333402920818719,0.38935717558386146,0.3854739297018158,0.3439171122994653,0.005384622782316576,0.0005927300506842658,0.030255734719117872,0.017533166922360108
0.015903472900390625,0.0005986690521240234,0.34522475809286957,0.34789524098901076,relu,0.0316227766017,"(12, 12, 12)","{'MLP__activation': 'relu', 'MLP__alpha': 0.031622776601683791, 'MLP__hidden_layer_sizes': (12, 12, 12)}",69,0.37717601547388774,0.351392335263303,0.3573500967117989,0.34411665594461294,0.3431656995486783,0.3386484085408817,0.3162055335968378,0.3613459887969693,0.3317507912710312,0.343972816399287,0.00383778452416128,2.3972155249689684e-05,0.020955424460966564,0.007852634142505015
0.010129547119140625,0.0005723953247070313,0.33333333333333337,0.33333333333333337,relu,0.0316227766017,"(6, 6, 6)","{'MLP__activation': 'relu', 'MLP__alpha': 0.031622776601683791, 'MLP__hidden_layer_sizes': (6, 6, 6)}",105,0.33333333333333337,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333332,0.33333333333333337,0.33333333333333337,0.3333333333333333,0.00021653482497539642,2.676004014174741e-05,8.220907038393927e-17,4.965068306494546e-17
0.01679058074951172,0.0008101940155029296,0.33489332276541633,0.33389159959281905,relu,0.0316227766017,"(24, 24, 24)","{'MLP__activation': 'relu', 'MLP__alpha': 0.031622776601683791, 'MLP__hidden_layer_sizes': (24, 24, 24)}",94,0.324074074074074,0.3360096693430027,0.2975589225589226,0.34477251143917814,0.32407407407407407,0.33225416558749893,0.350885616730687,0.33103692453285954,0.3786627812854137,0.3253847270615563,0.002317113096441181,0.00018534381251961014,0.02752290052883286,0.006419933055067893
0.020699405670166017,0.0007395744323730469,0.4044814787193241,0.4168886003044686,relu,0.01,"(12,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (12,)}",1,0.40644924421520173,0.44270106635698037,0.40253599828067926,0.40611101363789537,0.4338867397378036,0.4315696251180122,0.38731466533058684,0.3970075658263129,0.39187213904784707,0.40705373058314237,0.007723239456653847,0.000152943985396898,0.016292830745641702,0.0172624011191985
0.009981012344360352,0.0007486343383789062,0.32387790877147854,0.32183505901880355,relu,0.01,"(6,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (6,)}",196,0.3283365570599613,0.32092638544251445,0.3288201160541586,0.32155439144686454,0.30327208252740173,0.3272523971448703,0.3471673254281948,0.3153556682968448,0.31184407796101954,0.32408645276292336,0.0010722446721985663,0.0001721636391458487,0.015194422237945496,0.003932004380597447
