mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_SVM__n_iter,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.037343406677246095,0.0034761905670166017,0.4174738431731205,0.4096726414534301,1,{'SVM__n_iter': 1},21,0.4058940468514938,0.4002904701829433,0.40631492227236915,0.4318174855809264,0.4840425531914895,0.4507857733664185,0.4060383380652823,0.3979726457010054,0.3844908531649669,0.3674968324358568,0.004795002392888832,0.0005137489526478067,0.03440995510537868,0.02892887015342361
0.05070066452026367,0.004027032852172851,0.4109555935766647,0.42654471854875664,4,{'SVM__n_iter': 4},23,0.34896840747904584,0.35053457096467844,0.3759671179883947,0.40108139570505175,0.3925693101225017,0.4243217952895373,0.4565704503702053,0.49884242614993457,0.4821755788772281,0.45794340463458116,0.008437040215959712,0.0006507562088194111,0.05004907932600758,0.050286580210060106
0.05695023536682129,0.003807544708251953,0.3927402154629026,0.42427353553425745,7,{'SVM__n_iter': 7},24,0.44326241134751776,0.46740495665226856,0.3733433627050649,0.41979764560409727,0.39757504119206255,0.475686002567723,0.41554630815194177,0.41718005323935503,0.33333333333333337,0.34129901960784315,0.004664060779668267,0.0009301172578361129,0.03736025462300522,0.047872085037282804
0.06538033485412598,0.0035590171813964845,0.45715944894707694,0.44948340993681235,10,{'SVM__n_iter': 10},10,0.4909198366645176,0.43987155815112805,0.5156888029228456,0.48569928677455554,0.5130381832509493,0.5246259117226859,0.40192339809608624,0.4322470310036069,0.3623188405797102,0.3649732620320856,0.003590460774541789,0.0007246994065455386,0.06271973495185304,0.0538320180972707
0.0791346549987793,0.004010772705078125,0.4127817826313796,0.4249274380397975,13,{'SVM__n_iter': 13},22,0.4188337273443657,0.4311866946275549,0.38684719535783374,0.399074839935055,0.4204545454545456,0.4192323009527311,0.3707203696487222,0.421904326256311,0.467438815803366,0.4532390284273354,0.004332894046066247,0.0007139297528587641,0.033138468745077664,0.01761053697854998
0.09077649116516114,0.003822612762451172,0.4361992213908146,0.4561629667969628,16,{'SVM__n_iter': 16},16,0.5125277598681853,0.5469472781300738,0.3774625689519307,0.39227956432257505,0.4009689089476325,0.4370030606589747,0.43289678784167435,0.4696137417323453,0.4574156583679992,0.4349711891408448,0.0034273788165245004,0.00038020339229157045,0.04695719229644682,0.0516139459559856
0.10257868766784668,0.0038552284240722656,0.41930009327201095,0.4325030455121398,19,{'SVM__n_iter': 19},20,0.412816104305466,0.41420825291793034,0.4158249158249159,0.41086074419407753,0.36952861952861965,0.38679599969922557,0.45816168420271286,0.480272778216346,0.44085703627059714,0.4703774525331197,0.005780662309407522,0.0004809299064006166,0.030022287442585935,0.036355579349455956
0.10969915390014648,0.004103755950927735,0.44209257515535766,0.5028432518493611,22,{'SVM__n_iter': 22},15,0.41258327960455626,0.4375558730397441,0.44128340138978445,0.5092488157004287,0.4565602836879434,0.48482342030729136,0.4614299764330382,0.5686780407009964,0.43874424290202324,0.5139101094983448,0.005266331701751025,0.0005355865145255888,0.01714197580559223,0.04262600654588082
0.11863541603088379,0.0037260532379150392,0.4534402587787631,0.49829908426543784,25,{'SVM__n_iter': 25},11,0.5306701769467727,0.5505022655560291,0.4495486782720826,0.4977720407827935,0.4347195357833657,0.47549244861072826,0.47831885913637273,0.555264456747001,0.3730188896162248,0.41246420963063724,0.005008877323718756,0.0007651164674663546,0.0517330517400257,0.0526465039810105
0.12965259552001954,0.004168128967285157,0.3760973280934089,0.3949938595042034,28,{'SVM__n_iter': 28},25,0.4057239057239057,0.39439334062989984,0.36363636363636376,0.36665803332470004,0.3468013468013469,0.35854269187602517,0.3539265898420826,0.3594177577917416,0.410685502319263,0.4959574738986503,0.015304428843964843,0.0005596327470407662,0.02673696874802298,0.05213689237823245
0.13408217430114747,0.0036581993103027345,0.44288456216543837,0.48034024028146305,31,{'SVM__n_iter': 31},14,0.4282631277312129,0.45362085147031384,0.427484060462784,0.44795069526252324,0.43470162619098796,0.4701105346266637,0.4340287442706303,0.5143784957271328,0.4905504993981883,0.5156406243206817,0.0070811065798320446,0.0006089486188331347,0.023868238916408293,0.029231404994834297
0.15303497314453124,0.0035834312438964844,0.46203731972484297,0.46783261661551495,34,{'SVM__n_iter': 34},6,0.5138441149079448,0.499818978313602,0.49484203739522903,0.5098503646890744,0.36988681137617313,0.37728400631626435,0.44811557089573006,0.478788353011213,0.4836771754967587,0.47342138074742096,0.006997201698485805,0.0005376652858561726,0.050927194464095486,0.04719943169037868
0.15980954170227052,0.0038200855255126954,0.42503228092048234,0.4739868698548177,37,{'SVM__n_iter': 37},18,0.43265993265993274,0.46158162824829496,0.44611003653556847,0.4878423050466061,0.32954545454545453,0.35147031383590516,0.463475848503405,0.5555024531590768,0.45416376318882823,0.5135376489842056,0.005181193085751146,0.0005974711290761569,0.04894491675916403,0.0686516191412564
0.16590099334716796,0.0036746501922607423,0.4856999883470227,0.5281254794765077,40,{'SVM__n_iter': 40},1,0.5720681997277742,0.5662817867118942,0.4268393151371875,0.5123470714868564,0.4693119134608497,0.5346837551138627,0.4603281745810831,0.49887114497348833,0.4999131889454335,0.5284436390964368,0.00674384002931878,0.0004860990252441786,0.049168296022045185,0.022820123718432936
