,0,1,2,3,4
50,0.40925925925925927,0.35555555555555546,0.35555555555555546,0.35555555555555546,0.35555555555555546
100,0.3934959349593496,0.5860244480934137,0.5860244480934137,0.5860244480934137,0.5860244480934137
103,0.39980158730158727,0.5691839752638299,0.5691839752638299,0.5691839752638299,0.5691839752638299
206,0.4356773499225659,0.489246216135431,0.5097254116861958,0.5097254116861958,0.5097254116861958
309,0.41024882112986294,0.4765769611258092,0.46948568001199575,0.46948568001199575,0.46948568001199575
412,0.4772707379477512,0.5014644492324266,0.4927158908725306,0.4946120627191838,0.4946120627191838
515,0.4787811905549139,0.5066003100269234,0.46851494813561595,0.47750106428267347,0.47750106428267347
618,0.48356267925739543,0.5260486234067447,0.48172480559956093,0.5079730623262048,0.48811198394073424
721,0.4694141587284677,0.5095294032374521,0.490256331974998,0.4983384030064557,0.5086989225484319
